scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
chr18,13690001,13710000,13699796,1967,1276,33.1726,8.9186,0.5762,0.3969,0.2347
chr18,13695001,13715000,13704317,1790,1183,34.6272,8.536,0.6045,0.4862,0.2783
chr18,13700001,13720000,13709732,1731,1150,40.4048,15.546,0.4443,0.3347,0.1863
chr18,13705001,13725000,13714968,1748,1184,50.8053,15.3681,0.5355,0.3864,0.2252
chr18,13710001,13730000,13720101,1604,1082,45.4,13.3513,0.5455,0.3515,0.2126
chr18,13715001,13735000,13724853,1708,1152,41.4279,13.8629,0.4985,0.2875,0.1782
chr18,13720001,13740000,13729465,1557,1007,35.9407,5.5459,0.7326,0.3534,0.2446
chr18,13725001,13745000,13734556,1405,873,19.3517,4.468,0.6248,0.1943,0.1487
chr18,13730001,13750000,13739717,1433,880,14.4147,4.6795,0.5099,0.1305,0.1029
chr18,13735001,13755000,13745463,1330,800,16.2357,3.5747,0.6391,0.1706,0.1372
chr18,13740001,13760000,13751180,1559,1001,15.0183,7.4232,0.3384,0.1091,0.0788
chr18,13745001,13765000,13755343,1640,1076,14.3318,8.2291,0.2705,0.1099,0.0676
chr18,13750001,13770000,13760282,1701,1138,16.4682,8.4922,0.3195,0.1598,0.0912
chr18,13755001,13775000,13765142,1901,1256,18.9642,9.7195,0.3223,0.1795,0.0961
chr18,13760001,13780000,13770436,1811,1180,20.7807,7.4243,0.4735,0.2652,0.1544
chr18,13765001,13785000,13775278,1934,1248,26.2832,7.3942,0.5609,0.3297,0.2038
chr18,13770001,13790000,13780074,2022,1279,27.3131,8.3468,0.5319,0.3408,0.1842
chr18,13775001,13795000,13785448,2022,1262,30.3325,9.0247,0.5414,0.4078,0.2093
chr18,13780001,13800000,13790148,2106,1317,32.0633,10.3198,0.513,0.4352,0.2163
chr18,13785001,13805000,13795051,2136,1334,29.5609,11.7553,0.431,0.3585,0.1878
chr18,13790001,13810000,13799723,2064,1305,25.8718,11.0903,0.3999,0.3072,0.1882
chr18,13795001,13815000,13804312,1896,1201,17.8036,8.4445,0.3566,0.2214,0.1499
chr18,13800001,13820000,13809540,1808,1119,15.8224,6.3704,0.4259,0.2264,0.158
chr18,13805001,13825000,13814669,1673,1051,15.7673,5.3406,0.494,0.2758,0.1787
chr18,13810001,13830000,13820262,1702,1061,18.6331,5.2632,0.5595,0.3585,0.2047
chr18,13815001,13835000,13825384,1883,1227,23.1483,5.5537,0.613,0.4464,0.2537
chr18,13820001,13840000,13828427,1569,1051,18.941,4.7501,0.599,0.4655,0.2423
chr18,13825001,13845000,13833574,1554,1017,20.3299,4.5078,0.637,0.4818,0.2698
chr18,13830001,13850000,13840016,1564,997,18.7122,5.8903,0.5212,0.39,0.2425
chr18,13835001,13855000,13846761,1464,907,17.3338,7.1042,0.4186,0.3294,0.2012
chr18,13840001,13860000,13850179,1787,1122,29.2303,9.385,0.5139,0.4163,0.2576
chr18,13845001,13865000,13854858,1834,1183,30.3053,9.9961,0.5039,0.4311,0.2591
chr18,13850001,13870000,13860183,1848,1236,30.2087,9.1249,0.536,0.451,0.2451
chr18,13855001,13875000,13865395,1924,1297,31.8153,9.0342,0.5577,0.4785,0.2485
chr18,13860001,13880000,13869606,1778,1205,23.4873,8.0005,0.4918,0.4347,0.211
chr18,13865001,13885000,13874885,1879,1259,30.5473,8.2527,0.5746,0.4815,0.2521
chr18,13870001,13890000,13879844,1788,1165,34.0889,7.3589,0.6449,0.5282,0.3072
chr18,13875001,13895000,13884958,1604,1016,32.5677,7.3394,0.6322,0.5276,0.3176
chr18,13880001,13900000,13889607,1783,1124,32.9111,7.178,0.6419,0.5261,0.3207
chr18,13885001,13905000,13895634,1800,1154,32.0916,7.741,0.6113,0.513,0.3055
chr18,13890001,13910000,13899563,1648,1085,28.0394,6.9206,0.6041,0.5192,0.3109
chr18,13895001,13915000,13904005,1702,1127,27.5054,6.089,0.6375,0.4992,0.2992
chr18,13900001,13920000,13909395,1662,1103,27.2975,6.2653,0.6267,0.48,0.272
chr18,13905001,13925000,13915683,1554,1020,17.6577,5.5836,0.5195,0.3792,0.209
chr18,13910001,13930000,13920297,1787,1159,21.835,8.0937,0.4591,0.3663,0.1859
chr18,13915001,13935000,13924861,1768,1148,21.4425,7.5894,0.4772,0.3981,0.193
chr18,13920001,13940000,13930233,1841,1197,26.0025,7.5959,0.5478,0.4822,0.2447
chr18,13925001,13945000,13935431,1967,1276,30.5117,7.1386,0.6208,0.5294,0.2782
chr18,13930001,13950000,13940515,1959,1245,30.1616,5.2596,0.703,0.5632,0.3213
chr18,13935001,13955000,13944903,2093,1331,36.1611,5.9741,0.7164,0.562,0.336
chr18,13940001,13960000,13950080,2147,1340,35.1002,7.267,0.657,0.5021,0.2941
chr18,13945001,13965000,13954624,1972,1208,31.2446,8.0133,0.5918,0.4726,0.2599
chr18,13950001,13970000,13959513,1970,1198,28.6685,9.1817,0.5148,0.4235,0.2185
chr18,13955001,13975000,13964648,1938,1197,25.2893,10.8278,0.4004,0.3565,0.1655
chr18,13960001,13980000,13970203,1856,1134,25.8612,8.514,0.5046,0.4646,0.2227
chr18,13965001,13985000,13975024,1950,1211,31.2603,9.8803,0.5197,0.488,0.2521
chr18,13970001,13990000,13979935,1893,1191,34.4536,8.7166,0.5962,0.5419,0.275
chr18,13975001,13995000,13984728,1843,1150,46.2092,7.5585,0.7188,0.6488,0.3855
chr18,13980001,14000000,13990199,1892,1203,44.9712,9.0959,0.6635,0.5873,0.3484
chr18,13985001,14005000,13995137,1842,1170,45.5574,6.3115,0.7566,0.6359,0.3729
chr18,13990001,14010000,13999480,1755,1121,46.8264,6.3722,0.7604,0.6526,0.4123
chr18,13995001,14015000,14004844,1835,1176,32.486,6.9538,0.6474,0.5525,0.3086
chr18,14000001,14020000,14010069,1690,1102,27.5924,6.3053,0.628,0.5647,0.2944
chr18,14005001,14025000,14015654,1775,1140,24.0246,8.186,0.4917,0.4668,0.2266
chr18,14010001,14030000,14020199,1957,1247,23.0268,8.7813,0.4479,0.4249,0.1747
chr18,14015001,14035000,14025565,1986,1252,25.5061,8.4553,0.5021,0.4333,0.1976
chr18,14020001,14040000,14030017,2105,1271,26.627,8.6901,0.5079,0.4276,0.2027
chr18,14025001,14045000,14035113,2137,1315,26.4982,8.7623,0.503,0.3676,0.1944
chr18,14030001,14050000,14039877,2087,1316,24.5801,9.5199,0.4416,0.3019,0.1675
chr18,14035001,14055000,14044246,1874,1195,21.5515,8.8645,0.4171,0.2602,0.1441
chr18,14040001,14060000,14049086,1736,1134,21.6036,9.3492,0.3959,0.2219,0.1278
chr18,14045001,14065000,14054835,1582,1029,18.9681,9.1039,0.3514,0.1954,0.1134
chr18,14050001,14070000,14060780,1567,995,22.2877,9.2717,0.4124,0.2481,0.1602
chr18,14055001,14075000,14065723,1724,1076,28.0967,9.7367,0.4853,0.3474,0.2256
chr18,14060001,14080000,14070718,1897,1219,34.4929,8.934,0.5886,0.4574,0.2868
chr18,14065001,14085000,14075367,2022,1306,41.8934,7.4655,0.6975,0.5598,0.3455
chr18,14070001,14090000,14080005,2033,1326,38.8031,6.0183,0.7315,0.5792,0.3578
chr18,14075001,14095000,14084429,1970,1307,38.882,4.7746,0.7813,0.5814,0.3361
chr18,14080001,14100000,14089301,1828,1194,38.4058,7.1668,0.6855,0.5283,0.3225
chr18,14085001,14105000,14092237,1321,861,27.3755,6.3876,0.6216,0.4874,0.2938
chr18,14090001,14110000,14099222,1294,853,34.0695,9.2535,0.5728,0.4971,0.2764
chr18,14095001,14115000,14105951,1296,844,34.6707,11.4157,0.5046,0.4219,0.2694
chr18,14100001,14120000,14112031,1254,816,27.9169,9.4315,0.4949,0.3896,0.2282
chr18,14105001,14125000,14114956,1687,1095,32.6183,11.535,0.4775,0.3597,0.2074
chr18,14110001,14130000,14120687,1794,1140,25.4554,10.091,0.4322,0.2662,0.1607
chr18,14115001,14135000,14125590,1852,1186,21.3357,9.7111,0.3744,0.2357,0.1244
chr18,14120001,14140000,14130029,1977,1246,24.935,9.2583,0.4585,0.3056,0.1688
chr18,14125001,14145000,14134661,2008,1257,28.7605,10.5707,0.4625,0.3527,0.1882
chr18,14130001,14150000,14139722,1885,1185,29.084,11.258,0.4419,0.4105,0.2026
chr18,14135001,14155000,14144851,1872,1157,34.0286,11.0886,0.5085,0.4534,0.2436
chr18,14140001,14160000,14150093,1904,1213,38.8823,13.0291,0.498,0.4222,0.2404
chr18,14145001,14165000,14154848,1777,1145,34.9141,9.7726,0.5626,0.42,0.2607
chr18,14150001,14170000,14159659,1784,1159,40.3099,10.4271,0.589,0.4315,0.2706
chr18,14155001,14175000,14165126,1848,1216,40.8833,10.4409,0.5931,0.4372,0.2581
chr18,14160001,14180000,14170623,1798,1192,37.1527,9.617,0.5888,0.4542,0.2462
chr18,14165001,14185000,14174837,1886,1230,40.2584,10.8132,0.5765,0.4805,0.2481
chr18,14170001,14190000,14179924,1990,1261,33.5748,9.7536,0.5498,0.4069,0.2184
chr18,14175001,14195000,14184601,1818,1133,24.9866,8.1377,0.5087,0.3595,0.2036
chr18,14180001,14200000,14189739,1804,1096,22.1451,7.8738,0.4754,0.3127,0.186
chr18,14185001,14205000,14195043,1874,1134,23.8823,8.3894,0.4801,0.3013,0.1777
chr18,14190001,14210000,14200794,1877,1167,23.2834,8.0363,0.4868,0.3209,0.1662
chr18,14195001,14215000,14205417,2054,1268,27.1926,10.5902,0.4394,0.3183,0.1569
chr18,14200001,14220000,14209991,2095,1301,37.0986,10.0569,0.5735,0.4595,0.2355
chr18,14205001,14225000,14214678,2039,1295,37.7601,9.0207,0.6143,0.5104,0.2649
chr18,14210001,14230000,14219463,1906,1187,46.8305,8.3756,0.6966,0.62,0.3567
chr18,14215001,14235000,14224011,1669,1064,46.3736,6.8878,0.7414,0.6897,0.3918
chr18,14220001,14240000,14229493,1608,1061,41.5831,6.8364,0.7176,0.6319,0.3679
chr18,14225001,14245000,14234929,1537,1004,42.2636,7.0224,0.715,0.6444,0.3837
chr18,14230001,14250000,14240234,1517,1009,34.5063,7.1708,0.6559,0.5968,0.326
chr18,14235001,14255000,14245225,1713,1110,35.8297,7.6541,0.648,0.5612,0.3161
chr18,14240001,14260000,14250665,1764,1094,34.6097,7.8938,0.6286,0.5504,0.2928
chr18,14245001,14265000,14254927,1766,1096,29.3709,8.2586,0.5611,0.4522,0.2374
chr18,14250001,14270000,14259867,1890,1184,32.6165,6.9944,0.6468,0.4998,0.2951
chr18,14255001,14275000,14264825,1816,1161,34.5574,5.0744,0.7439,0.4133,0.298
chr18,14260001,14280000,14270130,1813,1165,33.0251,4.883,0.7424,0.3325,0.2553
chr18,14265001,14285000,14274378,1791,1142,31.549,6.2749,0.6682,0.318,0.248
chr18,14270001,14290000,14280280,1824,1144,29.0385,9.7303,0.498,0.2522,0.1801
chr18,14275001,14295000,14285673,2025,1261,28.8499,10.9938,0.4482,0.2714,0.1788
chr18,14280001,14300000,14290719,2087,1312,29.3683,10.5507,0.4714,0.3773,0.222
chr18,14285001,14305000,14294709,2209,1394,31.7871,8.395,0.5822,0.4342,0.2518
chr18,14290001,14310000,14299701,2202,1379,33.3789,6.3979,0.6783,0.4801,0.2929
chr18,14295001,14315000,14305114,2107,1320,32.3558,7.0666,0.6415,0.5142,0.2792
chr18,14300001,14320000,14310230,2100,1343,33.5265,8.8117,0.5837,0.5015,0.257
chr18,14305001,14325000,14315163,2182,1433,33.0057,11.5037,0.4831,0.4515,0.2181
chr18,14310001,14330000,14319673,2072,1374,29.1174,11.4025,0.4372,0.4011,0.1964
chr18,14315001,14335000,14324843,2083,1400,26.9606,9.8173,0.4661,0.3677,0.2031
chr18,14320001,14340000,14329597,2013,1335,20.3629,8.4805,0.412,0.3107,0.1641
chr18,14325001,14345000,14334088,1678,1086,17.536,7.2264,0.4163,0.2997,0.167
chr18,14330001,14350000,14338917,1595,1034,20.2222,8.0353,0.4313,0.3044,0.1669
chr18,14335001,14355000,14345170,1483,932,20.7345,11.0211,0.3059,0.2106,0.1126
chr18,14340001,14360000,14351018,1327,814,20.0724,9.981,0.3358,0.1889,0.1134
chr18,14345001,14365000,14355019,1426,858,20.3897,8.0027,0.4363,0.186,0.1214
chr18,14350001,14370000,14360024,1482,887,18.2269,6.4903,0.4748,0.1732,0.1168
chr18,14355001,14375000,14365874,1478,883,14.5077,3.0304,0.6544,0.1625,0.113
chr18,14360001,14380000,14370851,1666,984,18.6613,4.5531,0.6077,0.1825,0.1236
chr18,14365001,14385000,14375014,1725,1030,17.1803,5.9181,0.4876,0.1727,0.1082
chr18,14370001,14390000,14379881,1769,1053,15.0774,6.1096,0.4233,0.1483,0.0894
chr18,14375001,14395000,14384766,1807,1079,21.1423,8.5505,0.4241,0.2576,0.1396
chr18,14380001,14400000,14390368,1821,1135,21.4115,11.0225,0.3203,0.263,0.1201
chr18,14385001,14405000,14394062,1668,1059,22.3168,11.0964,0.3358,0.2888,0.1273
chr18,14390001,14410000,14399213,1618,1036,22.3949,10.44,0.3641,0.347,0.1517
chr18,14395001,14415000,14405137,1654,1043,22.7184,10.2802,0.3769,0.3419,0.1533
chr18,14400001,14420000,14411866,1782,1108,30.2598,7.1387,0.6182,0.494,0.2697
chr18,14405001,14425000,14415967,2173,1319,35.4655,8.2818,0.6214,0.5105,0.2871
chr18,14410001,14430000,14419871,2233,1367,39.9249,10.8278,0.5733,0.5192,0.2633
chr18,14415001,14435000,14424535,2283,1416,41.7969,11.2142,0.5769,0.5018,0.2617
chr18,14420001,14440000,14429645,2135,1346,35.4711,13.0822,0.4611,0.394,0.194
chr18,14425001,14445000,14434639,1898,1221,36.2032,13.042,0.4703,0.389,0.1979
chr18,14430001,14450000,14439945,2024,1319,39.2089,13.0758,0.4998,0.4092,0.2087
chr18,14435001,14455000,14445024,1944,1279,34.7033,12.9945,0.4551,0.3824,0.1875
chr18,14440001,14460000,14450177,1959,1272,36.2784,12.4686,0.4884,0.4076,0.2086
chr18,14445001,14465000,14454977,2138,1423,33.6046,14.3385,0.4019,0.3687,0.1744
chr18,14450001,14470000,14460255,2072,1369,26.4932,15.9823,0.2475,0.2519,0.1114
chr18,14455001,14475000,14464099,1908,1246,24.8681,14.7465,0.2555,0.281,0.1208
chr18,14460001,14480000,14467884,1585,1020,18.2638,12.9596,0.1699,0.2363,0.0844
chr18,14465001,14485000,14474181,1393,840,18.3925,9.3199,0.3274,0.3836,0.1661
chr18,14470001,14490000,14481781,1425,878,22.393,5.7833,0.5895,0.5009,0.2803
chr18,14475001,14495000,14487256,1729,1093,33.7555,5.3471,0.7265,0.5892,0.3717
chr18,14480001,14500000,14490764,2095,1357,40.3204,7.0515,0.7023,0.5622,0.3516
chr18,14485001,14505000,14495223,2350,1560,40.8741,8.8412,0.6443,0.5445,0.3286
chr18,14490001,14510000,14499935,2356,1549,45.0251,9.0399,0.6656,0.5589,0.3478
chr18,14495001,14515000,14504591,2185,1447,34.3568,9.178,0.5784,0.4856,0.2891
chr18,14500001,14520000,14509587,2186,1463,33.0307,8.9967,0.5719,0.4519,0.276
chr18,14505001,14525000,14514693,1988,1352,33.73,8.1963,0.609,0.4835,0.2899
chr18,14510001,14530000,14520012,1920,1322,27.2845,8.1671,0.5393,0.4488,0.2612
chr18,14515001,14535000,14524958,2016,1395,30.4483,8.5778,0.5604,0.4668,0.275
chr18,14520001,14540000,14530213,1950,1323,29.3693,7.7788,0.5812,0.5014,0.2936
chr18,14525001,14545000,14535017,2004,1359,26.4614,8.0786,0.5322,0.4488,0.2497
chr18,14530001,14550000,14538789,1770,1194,22.4646,7.3652,0.5062,0.4004,0.2136
chr18,14535001,14555000,14543480,1499,1016,17.5657,8.5209,0.3467,0.2427,0.1211
chr18,14540001,14560000,14549022,1329,926,11.4584,6.7097,0.2614,0.1138,0.0654
chr18,14545001,14565000,14556119,1249,851,15.5871,7.9315,0.3255,0.1546,0.0959
chr18,14550001,14570000,14560987,1390,974,25.3261,8.6411,0.4912,0.2756,0.1782
chr18,14555001,14575000,14565156,1480,1036,27.5885,7.3472,0.5794,0.3576,0.1585
chr18,14560001,14580000,14568680,1353,949,33.0295,7.5357,0.6285,0.5341,0.1406
chr18,14565001,14585000,14574086,1238,898,30.3195,4.1704,0.7582,0.6674,0.1027
chr18,14570001,14590000,14579454,1090,788,30.5227,2.6588,0.8397,0.7823,0.0883
chr18,14575001,14595000,14586013,1090,765,37.7418,2.66,0.8683,0.8614,0.1045
chr18,14580001,14600000,14590860,1296,893,41.8976,6.1549,0.7438,0.806,0.121
chr18,14585001,14605000,14596363,1497,1007,40.6197,8.6811,0.6478,0.7038,0.1476
chr18,14590001,14610000,14600644,1701,1152,35.0083,10.4799,0.5392,0.5801,0.1695
chr18,14595001,14615000,14604963,1752,1188,24.7666,11.1195,0.3803,0.4151,0.1764
chr18,14600001,14620000,14610079,1882,1280,28.0929,10.9293,0.4398,0.4194,0.2146
chr18,14605001,14625000,14615595,1951,1302,34.2283,10.4612,0.5318,0.4997,0.2805
chr18,14610001,14630000,14620350,1996,1290,35.9576,10.7068,0.5411,0.508,0.2832
chr18,14615001,14635000,14624927,2120,1398,47.1508,11.2389,0.615,0.5689,0.3265
chr18,14620001,14640000,14629351,2018,1301,41.3335,8.7778,0.6497,0.5881,0.3317
chr18,14625001,14645000,14634458,1854,1217,35.1392,8.2424,0.62,0.56,0.3075
chr18,14630001,14650000,14639817,1867,1233,33.5671,8.4652,0.5972,0.5407,0.2834
chr18,14635001,14655000,14645685,1912,1208,23.8342,8.1539,0.4902,0.4222,0.2142
chr18,14640001,14660000,14650299,1972,1258,24.6711,10.6065,0.3987,0.3611,0.1883
chr18,14645001,14665000,14654457,1986,1240,23.3428,10.4436,0.3818,0.3151,0.1761
chr18,14650001,14670000,14659892,2053,1295,27.2988,11.365,0.4121,0.3739,0.1991
chr18,14655001,14675000,14664101,1728,1106,24.5354,10.1931,0.413,0.3857,0.2032
chr18,14660001,14680000,14669489,1657,1041,22.433,10.1675,0.3762,0.3227,0.1653
chr18,14665001,14685000,14673923,1544,995,29.6593,9.2422,0.5248,0.3134,0.1807
chr18,14670001,14690000,14680871,1430,893,31.3811,6.8966,0.6397,0.2656,0.1747
chr18,14675001,14695000,14685006,1537,939,35.9907,6.3745,0.6991,0.2726,0.1738
chr18,14680001,14700000,14690197,1492,883,37.1268,3.7318,0.8173,0.2776,0.1907
chr18,14685001,14705000,14695144,1682,970,42.4629,5.6616,0.7647,0.3532,0.238
chr18,14690001,14710000,14699293,1437,833,32.5346,4.8985,0.7383,0.3753,0.2508
chr18,14695001,14715000,14703098,1242,738,26.5712,4.7728,0.6955,0.3461,0.2606
chr18,14700001,14720000,14708879,1228,777,21.586,4.4818,0.6561,0.3248,0.2265
chr18,14705001,14725000,14716085,1051,705,8.2077,2.7133,0.5031,0.0908,0.0697
chr18,14710001,14730000,14720974,1125,764,9.3609,2.4487,0.5853,0.085,0.0657
chr18,14715001,14735000,14724158,1208,824,9.6604,1.6456,0.7089,0.0945,0.0706
chr18,14720001,14740000,14729203,1075,742,9.0616,0.971,0.8064,0.0918,0.0731
chr18,14725001,14745000,14735308,1087,716,13.6346,0.988,0.8649,0.151,0.1216
chr18,14730001,14750000,14741389,1231,799,22.44,3.6077,0.723,0.2469,0.1919
chr18,14735001,14755000,14746260,1409,891,32.4828,4.975,0.7344,0.3365,0.2554
chr18,14740001,14760000,14750119,1543,955,36.8278,6.1746,0.7128,0.4081,0.2919
chr18,14745001,14765000,14754450,1565,974,37.5632,6.797,0.6936,0.4985,0.3136
chr18,14750001,14770000,14760273,1609,982,37.1258,5.9146,0.7252,0.56,0.343
chr18,14755001,14775000,14765750,1650,1038,34.2241,7.8526,0.6267,0.5574,0.2854
chr18,14760001,14780000,14769805,1619,1037,34.3086,8.9544,0.586,0.5573,0.2622
chr18,14765001,14785000,14774932,1773,1116,29.7801,9.6752,0.5096,0.3524,0.1854
chr18,14770001,14790000,14780895,1931,1206,32.7667,11.2365,0.4893,0.3318,0.1593
chr18,14775001,14795000,14785809,1957,1204,33.8693,11.0204,0.509,0.3126,0.167
chr18,14780001,14800000,14789985,2179,1349,44.2914,12.168,0.569,0.3689,0.2039
chr18,14785001,14805000,14794693,2224,1408,49.2288,12.6079,0.5922,0.4644,0.2484
chr18,14790001,14810000,14798907,1863,1215,39.8123,10.2695,0.5899,0.4694,0.2704
chr18,14795001,14815000,14804487,1948,1295,42.4234,10.1077,0.6152,0.5146,0.2853
chr18,14800001,14820000,14809954,1893,1255,32.0946,8.772,0.5707,0.4676,0.255
chr18,14805001,14825000,14815783,1873,1288,33.91,8.1473,0.6126,0.5084,0.2766
chr18,14810001,14830000,14819546,2031,1359,43.8735,9.2245,0.6525,0.5527,0.3122
chr18,14815001,14835000,14822848,1539,1011,33.1681,6.5559,0.6699,0.5663,0.3425
chr18,14820001,14840000,14828478,1394,910,31.8295,5.1948,0.7194,0.6115,0.3743
chr18,14825001,14845000,14835564,1285,783,30.9746,5.1357,0.7156,0.6108,0.3855
chr18,14830001,14850000,14842492,1327,846,29.4257,6.1343,0.655,0.5877,0.3671
chr18,14835001,14855000,14845523,1659,1097,40.447,8.5083,0.6524,0.6148,0.3373
chr18,14840001,14860000,14850338,1854,1213,46.9973,9.5408,0.6625,0.4998,0.3128
chr18,14845001,14865000,14855276,1928,1300,45.694,10.0454,0.6396,0.4565,0.2807
chr18,14850001,14870000,14860258,1935,1279,39.3731,8.3049,0.6516,0.3987,0.247
chr18,14855001,14875000,14864501,1933,1261,35.3318,8.5139,0.6116,0.3421,0.2169
chr18,14860001,14880000,14869695,1813,1217,36.3976,8.628,0.6168,0.4283,0.2518
chr18,14865001,14885000,14875000,1785,1211,37.8998,8.7124,0.6262,0.4432,0.2652
chr18,14870001,14890000,14880851,1903,1318,42.933,9.4566,0.639,0.489,0.271
chr18,14875001,14895000,14885533,2015,1383,46.7334,7.3817,0.7272,0.5499,0.3141
chr18,14880001,14900000,14889621,1991,1343,51.1996,6.7397,0.7674,0.5938,0.3502
chr18,14885001,14905000,14893918,1893,1238,48.0828,4.56,0.8268,0.6336,0.3558
chr18,14890001,14910000,14899839,1791,1145,44.721,4.6218,0.8127,0.6471,0.3916
chr18,14895001,14915000,14905519,1734,1128,41.162,6.2038,0.738,0.5868,0.3734
chr18,14900001,14920000,14910577,1874,1219,42.4212,5.7718,0.7605,0.5327,0.3271
chr18,14905001,14925000,14914829,1950,1263,64.6526,6.0146,0.8298,0.6256,0.4431
chr18,14910001,14930000,14919586,1856,1199,67.0536,4.5051,0.8741,0.6562,0.4641
chr18,14915001,14935000,14924458,1819,1149,69.9243,4.8989,0.8691,0.694,0.4715
chr18,14920001,14940000,14930160,1780,1135,59.0833,6.0292,0.8148,0.7025,0.471
chr18,14925001,14945000,14935244,1791,1153,35.4869,8.982,0.596,0.5537,0.2981
chr18,14930001,14950000,14940048,1874,1201,32.5604,12.1163,0.4576,0.4667,0.2166
chr18,14935001,14955000,14944815,1908,1251,27.9682,12.2472,0.3909,0.4236,0.1847
chr18,14940001,14960000,14949654,1802,1180,24.1774,11.5511,0.3534,0.361,0.1569
chr18,14945001,14965000,14954383,1730,1147,24.1487,9.6941,0.4271,0.4255,0.1823
chr18,14950001,14970000,14959655,1638,1113,27.3625,8.4754,0.527,0.4664,0.2344
chr18,14955001,14975000,14964719,1518,994,26.2157,6.6037,0.5976,0.4533,0.2378
chr18,14960001,14980000,14969858,1522,987,29.2699,6.4787,0.6375,0.5073,0.2705
chr18,14965001,14985000,14975237,1606,1042,32.7995,6.4609,0.6709,0.5284,0.3115
chr18,14970001,14990000,14980668,1714,1077,28.8845,6.8651,0.6159,0.4958,0.2748
chr18,14975001,14995000,14985072,1796,1136,27.3904,9.3076,0.4927,0.4792,0.2532
chr18,14980001,15000000,14990010,1924,1205,29.5333,10.1392,0.4889,0.4837,0.2622
chr18,14985001,15005000,14994625,1845,1120,30.0321,10.2867,0.4897,0.4878,0.2609
chr18,14990001,15010000,14999638,1762,1096,29.2056,8.4983,0.5492,0.5315,0.3127
chr18,14995001,15015000,15004429,1738,1120,31.4386,6.4681,0.6587,0.5431,0.3426
chr18,15000001,15020000,15010227,1650,1097,29.7095,6.2627,0.6518,0.5517,0.3419
chr18,15005001,15025000,15015255,1706,1172,29.231,6.1547,0.6521,0.5609,0.3432
chr18,15010001,15030000,15020478,1769,1222,30.3449,7.2308,0.6151,0.5699,0.3073
chr18,15015001,15035000,15025317,1868,1246,34.2828,7.5857,0.6376,0.5942,0.3261
chr18,15020001,15040000,15030132,1924,1265,36.685,6.7155,0.6905,0.6085,0.3364
chr18,15025001,15045000,15035138,1996,1258,42.0585,6.3657,0.7371,0.6489,0.3765
chr18,15030001,15050000,15040295,2085,1309,55.0424,7.8505,0.7504,0.6657,0.4138
chr18,15035001,15055000,15045191,2111,1359,58.3989,11.5078,0.6708,0.6599,0.3809
chr18,15040001,15060000,15049965,2144,1393,58.1033,13.3459,0.6264,0.6311,0.3538
chr18,15045001,15065000,15054685,2129,1401,54.6459,15.3578,0.5612,0.5535,0.2919
chr18,15050001,15070000,15059157,1887,1240,39.6222,13.3243,0.4967,0.4763,0.2279
chr18,15055001,15075000,15062559,1495,972,27.4312,8.4925,0.5272,0.4299,0.2156
chr18,15060001,15080000,15068485,1297,848,24.4154,7.8223,0.5147,0.4099,0.2077
chr18,15065001,15085000,15075784,1198,799,23.1443,7.1735,0.5268,0.4272,0.2145
chr18,15070001,15090000,15082020,1364,923,40.7265,7.0371,0.7053,0.6085,0.3604
chr18,15075001,15095000,15085618,1639,1089,47.4552,9.6974,0.6606,0.614,0.3597
chr18,15080001,15100000,15090071,1761,1171,49.9076,10.0026,0.6661,0.6097,0.3687
chr18,15085001,15105000,15094892,1828,1216,47.7148,10.7779,0.6315,0.6114,0.3629
chr18,15090001,15110000,15100169,1780,1177,29.4484,11.245,0.4473,0.418,0.2334
chr18,15095001,15115000,15105130,1854,1240,33.467,10.4968,0.5225,0.4745,0.2668
chr18,15100001,15120000,15109284,1699,1123,28.1705,10.0259,0.475,0.472,0.2378
chr18,15105001,15125000,15114676,1632,1075,26.7328,9.4199,0.4789,0.4865,0.2486
chr18,15110001,15130000,15120358,1664,1093,30.1621,9.0102,0.54,0.5665,0.2931
chr18,15115001,15135000,15125769,1584,1022,27.3888,8.1747,0.5403,0.5352,0.2897
chr18,15120001,15140000,15130287,1744,1141,35.9543,8.7323,0.6092,0.5728,0.3282
chr18,15125001,15145000,15134810,1751,1160,34.9624,8.7903,0.5982,0.5481,0.315
chr18,15130001,15150000,15140238,1736,1142,35.3339,9.317,0.5827,0.558,0.3151
chr18,15135001,15155000,15145249,1820,1217,32.1861,10.1248,0.5214,0.5547,0.2826
chr18,15140001,15160000,15150303,1849,1219,25.2554,9.3153,0.4611,0.5133,0.2303
chr18,15145001,15165000,15154855,1862,1213,27.8774,8.0316,0.5527,0.559,0.2829
chr18,15150001,15170000,15159605,1816,1182,23.8587,9.2022,0.4433,0.485,0.2005
chr18,15155001,15175000,15164936,1803,1143,25.9068,8.3286,0.5134,0.4933,0.2229
chr18,15160001,15180000,15169116,1564,988,25.3966,8.1819,0.5127,0.4739,0.2294
chr18,15165001,15185000,15174338,1504,947,33.4164,7.3303,0.6402,0.5706,0.2292
chr18,15170001,15190000,15180154,1551,970,39.74,5.9814,0.7384,0.6315,0.274
chr18,15175001,15195000,15186198,1552,990,40.9149,6.1748,0.7377,0.6606,0.2769
chr18,15180001,15200000,15190446,1754,1140,49.2224,7.3942,0.7388,0.6834,0.3092
chr18,15185001,15205000,15194080,1659,1087,37.4333,7.27,0.6747,0.6576,0.3335
chr18,15190001,15210000,15199848,1674,1097,34.185,7.2846,0.6487,0.5708,0.3147
