scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
chr14,7250001,7270000,7260334,15646,795,15.0974,8.2443,0.2936,0.1695,0.1111
chr14,7255001,7275000,7264473,15598,736,13.3476,6.8108,0.3243,0.1972,0.1276
chr14,7260001,7280000,7269333,14328,674,13.6278,6.8766,0.3293,0.217,0.1336
chr14,7265001,7285000,7274541,13818,690,14.1606,7.811,0.289,0.2301,0.1253
chr14,7270001,7290000,7280149,13160,730,15.8461,7.84,0.338,0.2843,0.1622
chr14,7275001,7295000,7285232,13290,815,19.8275,8.7991,0.3852,0.3397,0.1999
chr14,7280001,7300000,7289864,13517,698,16.5387,6.7522,0.4202,0.3689,0.2184
chr14,7285001,7305000,7294559,12588,557,15.0395,5.7267,0.4485,0.3723,0.2451
chr14,7290001,7310000,7299978,12506,580,14.6544,5.4114,0.4606,0.3742,0.2442
chr14,7295001,7315000,7304418,11295,491,12.5603,3.9411,0.5223,0.4165,0.2638
chr14,7300001,7320000,7309246,9910,504,12.8546,4.5673,0.4757,0.3711,0.2354
chr14,7305001,7325000,7313278,8850,411,11.3106,3.1745,0.5617,0.3949,0.2575
chr14,7310001,7330000,7320905,8961,360,8.9106,2.88,0.5115,0.3445,0.2111
chr14,7315001,7335000,7326890,10404,429,11.45,4.4364,0.4415,0.3416,0.2195
chr14,7320001,7340000,7331547,12325,608,21.2234,6.285,0.543,0.4266,0.2858
chr14,7325001,7345000,7335294,14670,805,31.4282,7.7029,0.6063,0.4764,0.3346
chr14,7330001,7350000,7340085,14966,778,32.9688,8.1052,0.6053,0.4407,0.3217
chr14,7335001,7355000,7344403,14167,697,30.0637,8.1101,0.5751,0.4158,0.2963
chr14,7340001,7360000,7348978,12791,586,25.9804,5.9517,0.6272,0.4513,0.3247
chr14,7345001,7365000,7354904,12874,623,22.6829,7.9191,0.4824,0.3681,0.2359
chr14,7350001,7370000,7360572,12624,631,26.841,7.3044,0.5722,0.4978,0.3138
chr14,7355001,7375000,7365628,13425,670,30.7931,6.8095,0.6378,0.5204,0.3211
chr14,7360001,7380000,7369775,14473,753,31.6676,8.7871,0.5656,0.4843,0.2755
chr14,7365001,7385000,7375193,14437,747,31.7109,7.5644,0.6148,0.5177,0.2955
chr14,7370001,7390000,7380232,14549,765,29.7446,7.5805,0.5938,0.4958,0.2829
chr14,7375001,7395000,7385252,14671,793,27.0703,8.6477,0.5158,0.4712,0.2555
chr14,7380001,7400000,7389764,14292,803,29.8519,7.9985,0.5774,0.5207,0.3111
chr14,7385001,7405000,7394609,13391,726,27.1836,6.5739,0.6105,0.5519,0.35
chr14,7390001,7410000,7399832,13196,706,26.5227,7.1962,0.5732,0.5017,0.3251
chr14,7395001,7415000,7405830,13788,701,27.6508,6.4973,0.6195,0.4483,0.3345
chr14,7400001,7420000,7409998,13335,659,25.4918,5.6118,0.6392,0.4246,0.3237
chr14,7405001,7425000,7414376,13236,658,26.0429,5.9131,0.6299,0.4063,0.3001
chr14,7410001,7430000,7419361,13111,678,22.5118,5.3441,0.6163,0.4048,0.2853
chr14,7415001,7435000,7425207,11661,611,18.7691,4.372,0.6221,0.4577,0.3053
chr14,7420001,7440000,7429962,11854,598,15.6564,4.9665,0.5184,0.3911,0.2565
chr14,7425001,7445000,7435131,12516,570,12.1975,5.6908,0.3637,0.2698,0.1764
chr14,7430001,7450000,7440338,12455,542,14.8381,5.0848,0.4896,0.3097,0.2211
chr14,7435001,7455000,7445422,13377,603,17.1143,5.8595,0.4899,0.3417,0.2277
chr14,7440001,7460000,7450187,14207,686,23.1608,6.0756,0.5844,0.4473,0.2811
chr14,7445001,7465000,7454806,13558,684,23.9355,4.9977,0.6545,0.5209,0.3087
chr14,7450001,7470000,7459623,13664,702,24.341,5.8356,0.6132,0.5633,0.3139
chr14,7455001,7475000,7465162,13514,756,22.6126,5.6214,0.6018,0.5276,0.304
chr14,7460001,7480000,7470704,13933,746,27.1384,5.2753,0.6745,0.5521,0.3619
chr14,7465001,7485000,7474522,13454,622,24.4392,4.4807,0.6901,0.5657,0.3993
chr14,7470001,7490000,7478861,12419,478,19.6108,3.4127,0.7035,0.5621,0.4046
chr14,7475001,7495000,7484303,11800,341,20.9495,2.8357,0.7616,0.6447,0.444
chr14,7480001,7500000,7490629,10901,336,10.4193,3.9025,0.455,0.4151,0.2321
chr14,7485001,7505000,7495837,12115,582,17.2746,6.7932,0.4355,0.4022,0.2338
chr14,7490001,7510000,7499579,12298,722,21.3505,8.7203,0.42,0.3871,0.23
chr14,7495001,7515000,7504074,11440,775,20.2549,8.5789,0.4049,0.3698,0.2316
chr14,7500001,7520000,7509724,11616,754,22.8466,8.2922,0.4674,0.4245,0.2693
chr14,7505001,7525000,7515470,10860,636,23.8808,6.3124,0.5819,0.515,0.356
chr14,7510001,7530000,7520093,10608,542,20.6686,5.1356,0.602,0.5528,0.3675
chr14,7515001,7535000,7524650,11431,566,20.4222,6.1756,0.5356,0.5125,0.3279
chr14,7520001,7540000,7530661,11597,650,24.7879,7.1664,0.5515,0.5508,0.3916
chr14,7525001,7545000,7535944,12183,731,27.0492,10.8806,0.4263,0.3848,0.2304
chr14,7530001,7550000,7540158,13378,877,33.7662,14.8587,0.3888,0.3141,0.196
chr14,7535001,7555000,7544518,13218,883,34.1637,13.8373,0.4235,0.3206,0.2014
chr14,7540001,7560000,7549527,12784,814,27.0256,12.4461,0.3694,0.2548,0.1483
chr14,7545001,7565000,7554758,12666,761,23.2532,9.5015,0.4198,0.2568,0.1595
chr14,7550001,7570000,7560048,12313,712,18.7542,5.3742,0.5545,0.3241,0.2035
chr14,7555001,7575000,7564601,12140,678,16.9407,5.0693,0.5394,0.2945,0.1923
chr14,7560001,7580000,7569724,12061,637,16.6925,4.1971,0.5982,0.3297,0.228
chr14,7565001,7585000,7575140,11938,665,13.9726,6.0351,0.3967,0.2568,0.168
chr14,7570001,7590000,7580424,12100,708,15.1536,7.3155,0.3488,0.241,0.155
chr14,7575001,7595000,7584562,11796,661,15.3344,7.2997,0.355,0.2716,0.1734
chr14,7580001,7600000,7588940,10912,556,11.5173,6.5968,0.2716,0.2041,0.126
chr14,7585001,7605000,7594502,10426,468,9.9853,3.8745,0.4409,0.3299,0.2172
chr14,7590001,7610000,7600738,10651,510,9.2756,5.4959,0.2559,0.2396,0.1256
chr14,7595001,7615000,7605374,10789,520,9.1874,5.9154,0.2167,0.2201,0.1113
chr14,7600001,7620000,7609900,11602,638,13.6545,7.1316,0.3138,0.3098,0.1735
chr14,7605001,7625000,7614534,11682,674,13.0471,6.9473,0.3051,0.2949,0.1654
chr14,7610001,7630000,7619043,9784,482,9.8749,3.3743,0.4906,0.4035,0.2763
chr14,7615001,7635000,7624852,10664,550,9.8412,3.8774,0.4347,0.3663,0.2218
chr14,7620001,7640000,7630435,10761,527,9.3859,4.1286,0.389,0.3266,0.1687
chr14,7625001,7645000,7635961,11198,500,12.2151,3.8187,0.5237,0.4275,0.2463
chr14,7630001,7650000,7639842,12718,596,13.1816,5.1927,0.4348,0.3755,0.2054
chr14,7635001,7655000,7645027,12510,644,15.8463,5.7162,0.4698,0.3851,0.2349
chr14,7640001,7660000,7649587,12133,648,14.5284,5.8249,0.4276,0.3572,0.2331
chr14,7645001,7665000,7654648,11785,708,14.4028,7.4842,0.3161,0.286,0.1587
chr14,7650001,7670000,7659838,11702,689,18.5958,7.2898,0.4368,0.353,0.2189
chr14,7655001,7675000,7665226,11650,643,18.2369,7.517,0.4162,0.3463,0.2054
chr14,7660001,7680000,7670310,12445,712,19.2599,7.8058,0.4232,0.355,0.2081
chr14,7665001,7685000,7674224,11451,602,15.4841,6.7059,0.3956,0.321,0.1956
chr14,7670001,7690000,7679838,11998,674,18.1292,7.9539,0.3901,0.3133,0.1949
chr14,7675001,7695000,7684859,11641,606,17.1068,6.3409,0.4591,0.3547,0.2261
chr14,7680001,7700000,7690916,11735,637,21.8965,10.7359,0.342,0.3009,0.1559
chr14,7685001,7705000,7694020,11651,654,22.6092,10.1124,0.3819,0.3352,0.17
chr14,7690001,7710000,7698409,9351,442,13.9691,7.4282,0.3057,0.3128,0.1285
chr14,7695001,7715000,7705008,10077,526,12.3645,7.9913,0.2148,0.1408,0.0615
chr14,7700001,7720000,7712031,10372,445,5.392,6.1756,-0.0677,-0.0283,-0.0148
chr14,7705001,7725000,7716558,12028,550,8.8014,12.0573,-0.1561,-0.1017,-0.0537
chr14,7710001,7730000,7720060,14464,764,16.7938,14.2178,0.0831,0.0602,0.0323
chr14,7715001,7735000,7725075,14907,780,19.9849,14.8757,0.1466,0.1486,0.0811
chr14,7720001,7740000,7730144,14588,853,24.6572,12.8858,0.3135,0.3468,0.1815
chr14,7725001,7745000,7734989,14742,871,23.9168,8.2077,0.489,0.4754,0.2558
chr14,7730001,7750000,7739400,13867,843,20.2754,7.975,0.4354,0.4548,0.2372
chr14,7735001,7755000,7744142,12375,748,16.8599,7.0211,0.412,0.4372,0.2069
chr14,7740001,7760000,7749807,12450,733,14.9232,5.8876,0.4342,0.4159,0.211
chr14,7745001,7765000,7755158,11741,708,15.8026,6.2768,0.4314,0.4217,0.2285
chr14,7750001,7770000,7759405,10981,624,13.9387,4.9516,0.4758,0.4033,0.2296
chr14,7755001,7775000,7763671,10652,566,13.0653,4.1899,0.5144,0.4182,0.2611
chr14,7760001,7780000,7770260,10343,574,14.9908,5.4361,0.4678,0.3506,0.2402
chr14,7765001,7785000,7775960,10446,559,13.8358,5.2723,0.4482,0.3082,0.2042
chr14,7770001,7790000,7780682,11615,647,16.6098,5.8426,0.4796,0.3373,0.2266
chr14,7775001,7795000,7784772,12423,753,20.7994,6.9422,0.4995,0.3715,0.251
chr14,7780001,7800000,7789651,11780,690,17.4846,5.5519,0.518,0.4075,0.2656
chr14,7785001,7805000,7793240,9818,577,14.0169,4.5536,0.5096,0.4176,0.2632
chr14,7790001,7810000,7799469,9438,590,11.8588,4.5519,0.4453,0.3799,0.215
chr14,7795001,7815000,7806020,9798,605,10.5145,4.2737,0.422,0.3124,0.1732
chr14,7800001,7820000,7811304,9557,536,9.9244,3.5968,0.468,0.3477,0.1877
chr14,7805001,7825000,7814610,11149,597,11.285,4.5164,0.4284,0.3308,0.1884
chr14,7810001,7830000,7819733,11251,566,12.7486,5.4585,0.4004,0.3032,0.1887
chr14,7815001,7835000,7825324,10818,525,11.1287,5.2262,0.3609,0.2685,0.1716
chr14,7820001,7840000,7830263,11619,588,17.366,5.6574,0.5086,0.3949,0.2718
chr14,7825001,7845000,7835280,12184,608,17.2399,5.007,0.5499,0.4197,0.2813
chr14,7830001,7850000,7839979,11916,566,15.6534,4.54,0.5503,0.4328,0.2761
chr14,7835001,7855000,7844956,12202,591,15.9316,4.4798,0.5611,0.4572,0.2817
chr14,7840001,7860000,7850067,12043,596,12.6575,4.6908,0.4592,0.372,0.2172
chr14,7845001,7865000,7855152,11729,604,16.8635,5.8535,0.4847,0.39,0.2331
chr14,7850001,7870000,7860211,12532,643,16.6729,5.5633,0.4996,0.3869,0.2326
chr14,7855001,7875000,7865282,12794,664,20.2386,6.6504,0.5053,0.4224,0.2399
chr14,7860001,7880000,7870168,12951,685,19.9272,8.3433,0.4098,0.3763,0.1965
chr14,7865001,7885000,7874711,13141,717,18.2305,7.4527,0.4196,0.39,0.2106
chr14,7870001,7890000,7879556,12390,710,18.5779,6.8206,0.4629,0.4247,0.2405
chr14,7875001,7895000,7884942,12151,731,16.7362,6.7462,0.4254,0.385,0.2347
chr14,7880001,7900000,7890624,12867,913,17.9284,7.6006,0.4046,0.3306,0.1768
chr14,7885001,7905000,7895479,12876,940,17.362,7.5033,0.3965,0.3056,0.1622
chr14,7890001,7910000,7899938,13300,924,16.3824,8.0678,0.3401,0.2797,0.1401
chr14,7895001,7915000,7905188,14103,989,16.2872,8.1136,0.335,0.2429,0.1215
chr14,7900001,7920000,7910091,13023,757,13.4707,5.4012,0.4276,0.2832,0.169
chr14,7905001,7925000,7914921,13136,734,16.87,5.5584,0.5043,0.3664,0.2199
chr14,7910001,7930000,7920055,14010,824,23.7615,4.6698,0.6715,0.4608,0.2685
chr14,7915001,7935000,7925489,13597,811,26.1299,4.4346,0.7098,0.4848,0.2976
chr14,7920001,7940000,7929885,13941,902,27.8898,6.0437,0.6438,0.4739,0.2739
chr14,7925001,7945000,7934417,13958,877,27.1868,5.9728,0.6398,0.4647,0.2635
chr14,7930001,7950000,7940197,13744,849,32.1979,6.922,0.6461,0.4963,0.3106
chr14,7935001,7955000,7945365,13817,805,29.789,8.4279,0.5589,0.4948,0.2694
chr14,7940001,7960000,7948994,12458,689,25.3376,6.0727,0.6133,0.5275,0.2908
chr14,7945001,7965000,7953297,11124,605,21.0976,5.4163,0.5914,0.5283,0.2876
chr14,7950001,7970000,7959172,9940,477,7.6571,5.3595,0.1765,0.2116,0.0744
chr14,7955001,7975000,7966398,9823,470,8.8298,5.3662,0.244,0.3165,0.1254
chr14,7960001,7980000,7970980,10803,501,10.8246,5.7084,0.3095,0.3694,0.1628
chr14,7965001,7985000,7975276,12259,592,14.6812,6.8927,0.361,0.3959,0.1925
chr14,7970001,7990000,7978920,11373,561,16.5647,6.1644,0.4576,0.4627,0.2549
chr14,7975001,7995000,7985014,11462,405,11.998,2.9887,0.6012,0.5316,0.3296
chr14,7980001,8000000,7990196,11953,411,13.2418,3.6089,0.5717,0.5443,0.3236
chr14,7985001,8005000,7995141,10906,363,11.8167,2.6958,0.6285,0.6043,0.3559
chr14,7990001,8010000,7999729,12742,540,14.0625,5.254,0.456,0.4388,0.2325
chr14,7995001,8015000,8005391,12601,635,15.9069,6.4162,0.4252,0.3678,0.21
chr14,8000001,8020000,8010693,12695,674,14.6449,6.4344,0.3895,0.2938,0.1691
chr14,8005001,8025000,8014892,13726,759,20.463,6.771,0.5028,0.3693,0.2241
chr14,8010001,8030000,8019772,13341,669,20.6093,5.0653,0.6054,0.4291,0.2787
chr14,8015001,8035000,8024052,11680,584,18.6551,4.0862,0.6406,0.4709,0.2982
chr14,8020001,8040000,8029758,11485,568,20.061,4.0255,0.6657,0.5406,0.342
chr14,8025001,8045000,8035827,11970,572,13.0753,4.3003,0.505,0.409,0.2365
chr14,8030001,8050000,8041481,12501,643,16.6715,5.255,0.5207,0.4053,0.2212
chr14,8035001,8055000,8045213,14237,760,20.1155,6.3995,0.5173,0.3801,0.2222
chr14,8040001,8060000,8049753,14467,740,20.4099,6.1348,0.5378,0.3835,0.2316
chr14,8045001,8065000,8054798,13976,744,22.5042,5.7756,0.5915,0.4127,0.2588
chr14,8050001,8070000,8059953,13722,727,18.8485,4.8813,0.5886,0.4094,0.2687
chr14,8055001,8075000,8064758,13123,725,21.4005,4.5605,0.6487,0.4591,0.2846
chr14,8060001,8080000,8069652,12560,713,19.1916,4.1539,0.6441,0.4425,0.2593
chr14,8065001,8085000,8074605,12302,755,23.8059,5.196,0.6417,0.4662,0.2748
chr14,8070001,8090000,8080083,12031,736,23.0109,5.9951,0.5866,0.4376,0.2564
chr14,8075001,8095000,8085013,12098,745,19.3359,7.8806,0.4209,0.3575,0.1987
chr14,8080001,8100000,8089998,12570,785,23.4336,8.9023,0.4494,0.4041,0.2391
chr14,8085001,8105000,8095145,12900,730,18.2755,8.5853,0.3608,0.3227,0.1921
chr14,8090001,8110000,8100209,13147,746,17.4593,7.7277,0.3864,0.3069,0.177
chr14,8095001,8115000,8104877,13358,770,20.7845,6.0926,0.5466,0.4031,0.2355
chr14,8100001,8120000,8110136,13827,736,17.3961,5.0919,0.5471,0.3766,0.2206
chr14,8105001,8125000,8115128,13951,741,18.1881,4.5153,0.6022,0.4217,0.2453
chr14,8110001,8130000,8119900,13713,709,20.1177,4.0493,0.6649,0.4727,0.2826
chr14,8115001,8135000,8124861,14183,686,19.5322,4.6021,0.6186,0.4496,0.2713
chr14,8120001,8140000,8130075,13938,758,24.0469,5.3296,0.6372,0.4433,0.2688
chr14,8125001,8145000,8134630,12994,702,22.5358,4.5487,0.6641,0.4477,0.2578
chr14,8130001,8150000,8139953,13582,796,26.9891,4.8902,0.6932,0.4598,0.2838
chr14,8135001,8155000,8145312,13540,718,24.5004,3.3633,0.7586,0.4758,0.306
chr14,8140001,8160000,8150198,12572,530,18.2623,2.303,0.776,0.4899,0.3213
chr14,8145001,8165000,8154562,12927,528,18.6178,4.9975,0.5768,0.41,0.2557
chr14,8150001,8170000,8159096,11209,372,12.5415,5.1453,0.4182,0.3296,0.1932
chr14,8155001,8175000,8164673,9769,352,12.2476,5.3122,0.395,0.3232,0.1793
chr14,8160001,8180000,8170370,10463,442,14.2955,6.1917,0.3956,0.3094,0.1677
chr14,8165001,8185000,8176112,10970,477,17.1751,4.6301,0.5753,0.4553,0.2586
chr14,8170001,8190000,8181124,12757,606,21.386,4.1573,0.6745,0.4818,0.2916
chr14,8175001,8195000,8185419,14308,770,22.9944,5.7053,0.6024,0.3717,0.2151
chr14,8180001,8200000,8190067,14587,831,24.2543,6.0569,0.6004,0.3723,0.2213
chr14,8185001,8205000,8194315,13994,775,19.3991,5.174,0.5789,0.29,0.1871
chr14,8190001,8210000,8199774,13761,778,20.8039,5.9323,0.5562,0.2931,0.1908
chr14,8195001,8215000,8205077,13559,734,26.2315,5.937,0.6309,0.3816,0.288
chr14,8200001,8220000,8210500,13797,772,29.151,6.258,0.6465,0.3843,0.2955
chr14,8205001,8225000,8215110,14541,844,31.6077,6.8275,0.6447,0.4313,0.3093
chr14,8210001,8230000,8219831,14160,796,30.7717,6.9831,0.6301,0.4698,0.3373
chr14,8215001,8235000,8224771,13916,754,26.1365,6.5849,0.5975,0.4885,0.322
chr14,8220001,8240000,8230020,13541,726,25.5067,5.9401,0.6222,0.5724,0.3599
chr14,8225001,8245000,8235256,13416,749,27.4747,5.8703,0.6479,0.5923,0.3959
chr14,8230001,8250000,8239970,13249,767,26.0436,5.7415,0.6387,0.5845,0.3764
chr14,8235001,8255000,8244242,12377,733,26.4984,5.7326,0.6443,0.6008,0.3735
chr14,8240001,8260000,8249058,11309,623,22.2542,6.0032,0.5751,0.5755,0.3249
chr14,8245001,8265000,8254930,11156,592,29.3038,6.4009,0.6415,0.6119,0.3799
chr14,8250001,8270000,8260216,10571,513,24.813,5.5055,0.6368,0.5783,0.3518
chr14,8255001,8275000,8265421,11325,583,22.2579,5.5459,0.6011,0.5214,0.3087
chr14,8260001,8280000,8270262,12425,725,27.2552,5.2635,0.6763,0.5534,0.3501
chr14,8265001,8285000,8275369,11871,684,16.8458,4.3197,0.5918,0.4717,0.2651
chr14,8270001,8290000,8279680,12123,751,19.5949,4.8278,0.6046,0.4702,0.2794
chr14,8275001,8295000,8285213,12504,722,22.7121,3.7545,0.7163,0.5362,0.3498
chr14,8280001,8300000,8290485,12017,646,22.8641,4.3271,0.6817,0.5233,0.3492
chr14,8285001,8305000,8295393,12529,658,28.3351,4.2223,0.7406,0.573,0.4157
chr14,8290001,8310000,8300355,13661,727,34.6057,5.5401,0.724,0.6127,0.4008
chr14,8295001,8315000,8305352,13211,735,34.8408,6.3808,0.6904,0.5921,0.3715
chr14,8300001,8320000,8309555,12947,723,31.3864,5.0554,0.7225,0.6109,0.3821
chr14,8305001,8325000,8314728,13264,776,34.9881,5.6354,0.7226,0.6319,0.3724
chr14,8310001,8330000,8320114,12518,736,31.5469,4.1685,0.7666,0.6134,0.386
chr14,8315001,8335000,8324959,12420,719,31.1262,4.6297,0.741,0.6029,0.391
chr14,8320001,8340000,8329567,12584,757,33.7616,5.3572,0.7261,0.586,0.3782
chr14,8325001,8345000,8335085,12370,704,28.8708,5.3311,0.6883,0.5383,0.3479
chr14,8330001,8350000,8340586,13197,749,31.6197,6.1129,0.676,0.5588,0.3544
chr14,8335001,8355000,8345535,13765,775,30.8833,6.2736,0.6623,0.5261,0.3433
chr14,8340001,8360000,8350159,14732,790,27.4911,6.9882,0.5946,0.4712,0.2967
chr14,8345001,8365000,8355189,15581,877,26.9217,9.5809,0.4751,0.3859,0.2324
chr14,8350001,8370000,8359924,14986,825,20.9208,9.0873,0.3943,0.3074,0.1837
chr14,8355001,8375000,8364513,14637,828,25.1168,9.1054,0.4679,0.3803,0.2234
chr14,8360001,8380000,8369825,14766,912,32.2399,9.2913,0.5526,0.4696,0.2765
chr14,8365001,8385000,8375228,14184,855,32.4293,7.3159,0.6319,0.5239,0.3334
chr14,8370001,8390000,8380575,15233,895,29.9692,6.8205,0.6292,0.4367,0.2943
chr14,8375001,8395000,8385129,15930,907,26.8302,6.1658,0.6263,0.3806,0.2632
chr14,8380001,8400000,8390262,16253,884,21.3898,6.0353,0.5599,0.2998,0.2158
chr14,8385001,8405000,8394727,16275,875,20.5945,5.7747,0.562,0.2832,0.1957
chr14,8390001,8410000,8399678,15372,772,22.5773,5.7853,0.592,0.3623,0.2391
chr14,8395001,8415000,8404269,14486,717,23.3032,5.5518,0.6152,0.4515,0.2911
chr14,8400001,8420000,8409833,13942,719,24.3894,6.9559,0.5562,0.4498,0.2795
chr14,8405001,8425000,8415082,13946,642,20.0528,6.3797,0.5173,0.4559,0.2769
chr14,8410001,8430000,8420014,13718,648,18.5652,6.7839,0.4648,0.3823,0.2352
chr14,8415001,8435000,8425149,14887,685,13.7251,6.7153,0.3429,0.1986,0.128
chr14,8420001,8440000,8430255,14902,595,14.7205,5.115,0.4843,0.1967,0.14
chr14,8425001,8445000,8435361,15339,722,22.4526,10.54,0.3611,0.1876,0.1241
chr14,8430001,8450000,8440147,16448,796,33.6565,11.0234,0.5066,0.3103,0.2002
chr14,8435001,8455000,8445140,16116,852,35.4934,11.7744,0.5018,0.3254,0.2083
chr14,8440001,8460000,8449951,16470,896,32.1575,12.5759,0.4377,0.3493,0.2054
chr14,8445001,8465000,8454474,15589,794,30.6996,8.2864,0.5749,0.4489,0.2774
chr14,8450001,8470000,8459600,14587,718,19.9219,8.371,0.4083,0.2442,0.1624
chr14,8455001,8475000,8465239,15258,686,17.3572,7.4986,0.3966,0.1763,0.1292
chr14,8460001,8480000,8470772,15584,683,18.0853,5.8032,0.5141,0.192,0.1558
chr14,8465001,8485000,8475215,16238,731,15.8174,5.4509,0.4874,0.1507,0.1247
chr14,8470001,8490000,8478930,15331,685,14.6755,5.1304,0.4819,0.1374,0.1156
chr14,8475001,8495000,8484450,14432,668,17.6878,7.2751,0.4171,0.1545,0.1261
chr14,8480001,8500000,8489992,13456,577,16.2964,8.0218,0.3403,0.1373,0.1097
chr14,8485001,8505000,8494723,11550,446,10.4752,6.4981,0.2343,0.0838,0.069
chr14,8490001,8510000,8499176,12027,391,9.0791,4.9711,0.2924,0.1196,0.0982
chr14,8495001,8515000,8505106,11704,329,5.7542,2.7893,0.347,0.1315,0.1058
chr14,8520001,8540000,8532499,9714,329,8.4801,4.1932,0.3383,0.2374,0.1604
chr14,8525001,8545000,8535930,12568,497,12.7222,6.9841,0.2912,0.1669,0.118
chr14,8530001,8550000,8540389,14655,628,12.0571,8.5548,0.1699,0.0637,0.0487
chr14,8535001,8555000,8545376,15259,762,10.0615,9.1398,0.048,0.0115,0.0094
chr14,8540001,8560000,8550147,15856,694,6.2345,6.2329,1e-04,0,0
chr14,8545001,8565000,8554383,15185,621,4.7332,5.9937,-0.1175,-0.0158,-0.0131
chr14,8550001,8570000,8559347,14297,621,5.7573,6.0239,-0.0226,-0.0041,-0.0032
chr14,8555001,8575000,8563781,12235,433,7.6207,5.2396,0.1851,0.0625,0.0437
chr14,8560001,8580000,8569832,11281,473,9.324,5.4865,0.2591,0.1267,0.0849
chr14,8565001,8585000,8575270,11532,523,9.1259,3.7853,0.4136,0.1774,0.1267
chr14,8570001,8590000,8580728,11207,469,7.8203,2.7441,0.4805,0.1791,0.1397
chr14,8575001,8595000,8585446,13211,645,10.9287,4.8353,0.3865,0.1416,0.1121
chr14,8580001,8600000,8590365,13790,640,19.9011,4.8565,0.6077,0.2783,0.2115
chr14,8585001,8605000,8594908,13634,511,17.4801,4.0103,0.6268,0.297,0.2217
chr14,8590001,8610000,8599156,13577,470,20.1308,3.5351,0.7012,0.3707,0.2657
chr14,8595001,8615000,8603972,11685,314,15.895,1.242,0.8551,0.5668,0.3576
chr14,8605001,8625000,8615436,10746,408,18.1393,1.8591,0.8141,0.3675,0.2182
chr14,8610001,8630000,8620509,10355,453,19.7644,2.1162,0.8066,0.3208,0.2097
chr14,8615001,8635000,8624970,11062,491,27.3741,2.3873,0.8396,0.3872,0.2482
chr14,8620001,8640000,8629915,11191,510,22.0736,2.233,0.8163,0.3319,0.2152
chr14,8625001,8645000,8635589,11447,609,33.9252,2.4285,0.8664,0.5091,0.303
chr14,8630001,8650000,8640697,12621,588,29.8995,11.6167,0.4404,0.3229,0.1709
chr14,8635001,8655000,8644735,12155,564,28.068,11.2263,0.4286,0.2798,0.1575
chr14,8640001,8660000,8650065,13119,591,26.5204,11.7975,0.3842,0.2361,0.1486
chr14,8645001,8665000,8655036,13038,482,11.4203,11.1796,0.0107,0.0046,0.003
chr14,8650001,8670000,8660602,13092,544,12.6997,2.56,0.6645,0.1631,0.1233
chr14,8655001,8675000,8664929,14325,652,13.7918,3.9117,0.5581,0.1691,0.131
chr14,8660001,8680000,8669234,12570,607,16.3783,3.7281,0.6292,0.2259,0.1761
chr14,8665001,8685000,8674873,13227,748,23.3997,5.4428,0.6226,0.2856,0.2021
chr14,8670001,8690000,8679903,12144,755,25.7396,6.4113,0.6012,0.3979,0.216
chr14,8675001,8695000,8685061,11063,656,23.7246,5.2996,0.6348,0.3672,0.2017
chr14,8680001,8700000,8689457,11885,599,19.994,4.9135,0.6055,0.3047,0.1686
chr14,8685001,8705000,8695917,11759,483,17.9089,5.2775,0.5448,0.2655,0.1592
chr14,8690001,8710000,8699890,11150,385,14.5399,3.4779,0.6139,0.2337,0.1806
chr14,8695001,8715000,8704567,11372,422,13.4816,4.1856,0.5262,0.215,0.1601
chr14,8700001,8720000,8709655,11242,428,12.5451,3.772,0.5377,0.2244,0.1614
chr14,8705001,8725000,8716945,12295,389,8.6278,1.4922,0.7051,0.158,0.1346
chr14,8710001,8730000,8721435,14780,516,9.2,1.3397,0.7458,0.1165,0.1027
chr14,8715001,8735000,8725533,15651,581,10.8734,2.3566,0.6437,0.1221,0.1061
chr14,8720001,8740000,8729290,16394,726,19.3427,4.1471,0.6469,0.1954,0.1639
chr14,8725001,8745000,8734568,15071,902,24.5101,7.6187,0.5257,0.2494,0.1811
chr14,8730001,8750000,8740586,15086,959,32.5786,11.8241,0.4674,0.4296,0.2099
chr14,8735001,8755000,8745717,16104,941,32.2991,12.8168,0.4318,0.3859,0.1678
chr14,8740001,8760000,8750310,16720,896,27.7133,13.9334,0.3309,0.2911,0.1138
chr14,8745001,8765000,8755013,17828,824,29.4255,12.9234,0.3897,0.3287,0.1366
chr14,8750001,8770000,8760036,17825,771,24.8911,9.7787,0.4359,0.313,0.1548
chr14,8755001,8775000,8765174,17702,738,23.4302,6.8198,0.5491,0.379,0.2256
chr14,8760001,8780000,8769937,18045,780,25.6954,5.8389,0.6297,0.4552,0.2875
chr14,8765001,8785000,8774896,17666,754,22.8145,5.2082,0.6283,0.4904,0.2911
chr14,8770001,8790000,8779960,17556,747,30.031,5.4013,0.6951,0.5226,0.322
chr14,8775001,8795000,8785072,17548,718,36.4599,6.1446,0.7116,0.6027,0.3309
chr14,8780001,8800000,8789886,17070,684,43.0344,6.114,0.7512,0.6407,0.3877
chr14,8785001,8805000,8794555,16500,712,43.7635,5.761,0.7673,0.6003,0.3891
chr14,8790001,8810000,8799720,16145,757,37.1869,5.5592,0.7399,0.5887,0.3855
chr14,8795001,8815000,8804909,15446,827,31.4452,5.9329,0.6825,0.4903,0.3609
chr14,8800001,8820000,8809842,14946,836,27.629,4.8546,0.7011,0.4189,0.3252
