gene_id scaffold start end
HMEL013866g2 Hmel221001o 7442740 7443321
HMEL004107g2 Hmel212001o 3245673 3261777
HMEL035177g1 Hmel220003o 6282155 6288019
HMEL014773g1 Hmel218003o 9557712 9564943
HMEL013866g3 Hmel221001o 7447726 7463621
HMEL015981g1 Hmel210001o 14791262 14792649
HMEL030445g1 Hmel209001o 6562911 6563306
HMEL030212g1 Hmel201001o 9115324 9115866
HMEL006240g1 Hmel211001o 5830155 5836049
HMEL012386g1 Hmel201001o 9116784 9124541
HMEL030446g1 Hmel209001o 6565069 6565455
HMEL030447g1 Hmel209001o 6568045 6569029
HMEL014773g2 Hmel218003o 9566632 9568941
HMEL009343g1 Hmel207001o 3478775 3480365
HMEL035178g1 Hmel220003o 6294877 6295116
HMEL030894g1 Hmel210001o 14801410 14802129
HMEL014774g1 Hmel218003o 9570980 9574831
HMEL030652g1 Hmel210001o 4772171 4774084
HMEL031117g1 Hmel211001o 5840517 5841032
HMEL031118g1 Hmel211001o 5841979 5842761
HMEL031119g1 Hmel211001o 5842896 5843324
HMEL006179g1 Hmel219001o 3508161 3508727
HMEL031120g1 Hmel211001o 5844516 5845235
HMEL031383g1 Hmel212001o 3266574 3266876
HMEL004106g1 Hmel212001o 3267635 3272436
HMEL030448g1 Hmel209001o 6580123 6581134
HMEL006241g1 Hmel211001o 5846736 5855265
HMEL013865g1 Hmel221001o 7467212 7478467
HMEL030213g1 Hmel201001o 9135120 9154526
HMEL006180g1 Hmel219001o 3513478 3514829
HMEL014972g1 Hmel209001o 6585965 6591761
HMEL004105g1 Hmel212001o 3277066 3277371
HMEL006242g1 Hmel211001o 5856278 5860305
HMEL030653g1 Hmel210001o 4788913 4800795
HMEL033333g1 Hmel202001o 5708175 5708610
HMEL014972g2 Hmel209001o 6593142 6599031
HMEL033831g1 Hmel217001o 6182819 6189211
HMEL006243g1 Hmel211001o 5862959 5872384
HMEL009343g2 Hmel207001o 3507619 3510698
HMEL006181g1 Hmel219001o 3528554 3532796
HMEL004105g2 Hmel212001o 3286972 3295121
HMEL013864g1 Hmel221001o 7485664 7487049
HMEL009343g3 Hmel207001o 3511736 3515482
HMEL013863g1 Hmel221001o 7490092 7498652
HMEL030214g1 Hmel201001o 9156314 9167040
HMEL030449g1 Hmel209001o 6604891 6605381
HMEL030654g1 Hmel210001o 4807237 4825687
HMEL033832g1 Hmel217001o 6197789 6203113
HMEL031706g1 Hmel212001o 15635900 15636139
HMEL031707g1 Hmel212001o 15636143 15636427
HMEL006244g1 Hmel211001o 5878502 5881947
HMEL031384g1 Hmel212001o 3303722 3304084
HMEL031385g1 Hmel212001o 3305414 3308020
HMEL006245g1 Hmel211001o 5884143 5887820
HMEL033833g1 Hmel217001o 6206508 6210634
HMEL012390g1 Hmel201001o 9172230 9187294
HMEL034405g1 Hmel218003o 9618159 9620749
HMEL006246g1 Hmel211001o 5889038 5892398
HMEL033834g1 Hmel217001o 6212169 6213768
HMEL005065g1 Hmel220003o 6348888 6355169
HMEL002658g1 Hmel206001o 6830525 6841382
HMEL014776g1 Hmel218003o 9623778 9626413
HMEL033835g1 Hmel217001o 6213987 6217056
HMEL015985g1 Hmel210001o 14859260 14865389
HMEL006247g1 Hmel211001o 5895769 5904403
HMEL014777g1 Hmel218003o 9627772 9630239
HMEL034629g1 Hmel219001o 3560260 3561129
HMEL009345g1 Hmel207001o 3540226 3544295
HMEL002242g1 Hmel217001o 6218566 6223524
HMEL004378g1 Hmel210001o 4830290 4831252
HMEL012335g1 Hmel212001o 15657545 15664886
HMEL012849g1 Hmel221001o 7521798 7540112
HMEL006182g1 Hmel219001o 3566142 3578174
HMEL014779g1 Hmel218003o 9633875 9634940
HMEL009346g1 Hmel207001o 3545950 3549207
HMEL033836g1 Hmel217001o 6224208 6227616
HMEL012391g1 Hmel201001o 9189905 9193799
HMEL012299g1 Hmel220003o 6362209 6368440
HMEL014780g1 Hmel218003o 9636308 9639491
HMEL031386g1 Hmel212001o 3326887 3327306
HMEL031708g1 Hmel212001o 15665349 15665669
HMEL002658g2 Hmel206001o 6845309 6845581
HMEL033837g1 Hmel217001o 6227848 6230512
HMEL012392g1 Hmel201001o 9194751 9201568
HMEL014781g1 Hmel218003o 9640536 9641558
HMEL030655g1 Hmel210001o 4841648 4842194
HMEL037423g1 Hmel207001o 3553481 3555147
HMEL012334g1 Hmel212001o 15670656 15670985
HMEL034406g1 Hmel218003o 9643043 9651466
HMEL014967g1 Hmel209001o 6645935 6649776
HMEL035179g1 Hmel220003o 6371573 6392966
HMEL013214g1 Hmel212001o 3336379 3337491
HMEL033838g1 Hmel217001o 6237088 6237471
HMEL012392g2 Hmel201001o 9202312 9209378
HMEL031387g1 Hmel212001o 3339179 3355098
HMEL033839g1 Hmel217001o 6238433 6240627
HMEL012332g1 Hmel212001o 15678205 15685704
HMEL033840g1 Hmel217001o 6240940 6241524
HMEL012850g1 Hmel221001o 7540513 7543301
HMEL033841g1 Hmel217001o 6242102 6242455
HMEL014782g1 Hmel218003o 9653110 9656366
HMEL006248g1 Hmel211001o 5921793 5944329
HMEL034630g1 Hmel219001o 3585923 3586240
HMEL009348g1 Hmel207001o 3567283 3573218
HMEL012393g1 Hmel201001o 9210733 9216544
HMEL015987g1 Hmel210001o 14888877 14889266
HMEL015987g2 Hmel210001o 14890027 14904718
HMEL012851g1 Hmel221001o 7547798 7558283
HMEL012330g1 Hmel212001o 15688403 15717935
HMEL012393g2 Hmel201001o 9216835 9218578
HMEL009349g1 Hmel207001o 3574583 3575244
HMEL009350g1 Hmel207001o 3576044 3583301
HMEL034631g1 Hmel219001o 3597307 3597855
HMEL012394g1 Hmel201001o 9220677 9224941
HMEL014783g1 Hmel218003o 9666736 9673689
HMEL013211g1 Hmel212001o 3359179 3363616
HMEL012395g1 Hmel201001o 9227356 9227687
HMEL030895g1 Hmel210001o 14905398 14906266
HMEL031388g1 Hmel212001o 3364135 3379903
HMEL035629g1 Hmel221001o 7563015 7580385
HMEL012396g1 Hmel201001o 9229651 9234342
HMEL033334g1 Hmel202001o 5794765 5795437
HMEL014784g1 Hmel218003o 9676030 9676794
HMEL033842g1 Hmel217001o 6265861 6266151
HMEL031121g1 Hmel211001o 5945704 5954386
HMEL015988g1 Hmel210001o 14909546 14911579
HMEL014785g1 Hmel218003o 9677431 9679720
HMEL002657g1 Hmel206001o 6885508 6895912
HMEL014785g2 Hmel218003o 9680129 9685087
HMEL012397g1 Hmel201001o 9235259 9237232
HMEL030215g1 Hmel201001o 9237859 9248224
HMEL033335g1 Hmel202001o 5802996 5804067
HMEL009352g1 Hmel207001o 3598968 3599894
HMEL009353g1 Hmel207001o 3602355 3607521
HMEL033843g1 Hmel217001o 6280613 6281461
HMEL008679g1 Hmel217001o 6282572 6284056
HMEL014786g1 Hmel218003o 9693590 9696720
HMEL030216g1 Hmel201001o 9248426 9250500
HMEL035180g1 Hmel220003o 6422043 6422369
HMEL012854g1 Hmel221001o 7585935 7589938
HMEL030896g1 Hmel210001o 14929629 14938105
HMEL014787g1 Hmel218003o 9697436 9705577
HMEL002656g1 Hmel206001o 6904705 6905753
HMEL033844g1 Hmel217001o 6287730 6293139
HMEL012399g1 Hmel201001o 9253252 9261652
HMEL033336g1 Hmel202001o 5818462 5820900
HMEL002655g1 Hmel206001o 6907236 6910326
HMEL009354g1 Hmel207001o 3612409 3616164
HMEL012329g1 Hmel212001o 15731039 15745832
HMEL033845g1 Hmel217001o 6293163 6297235
HMEL037054g1 Hmel206001o 6911268 6930572
HMEL035181g1 Hmel220003o 6430735 6433986
HMEL013208g1 Hmel212001o 3394995 3438017
HMEL015989g1 Hmel210001o 14938135 14938908
HMEL009355g1 Hmel207001o 3617749 3623286
HMEL015990g1 Hmel210001o 14939254 14940943
HMEL033337g1 Hmel202001o 5826704 5828543
HMEL014789g1 Hmel218003o 9707790 9730456
HMEL012295g1 Hmel220003o 6434448 6436379
HMEL012399g2 Hmel201001o 9262980 9265341
HMEL031122g1 Hmel211001o 5977104 5977484
HMEL010099g1 Hmel217001o 6298499 6299732
HMEL031123g1 Hmel211001o 5978509 5979640
HMEL035630g1 Hmel221001o 7599591 7609511
HMEL006183g1 Hmel219001o 3643212 3646469
HMEL012294g1 Hmel220003o 6437208 6438442
HMEL031124g1 Hmel211001o 5979665 5982764
HMEL037055g1 Hmel206001o 6919154 6921098
HMEL012399g3 Hmel201001o 9266873 9269429
HMEL033846g1 Hmel217001o 6302025 6302729
HMEL010098g1 Hmel217001o 6303223 6304544
HMEL012293g1 Hmel220003o 6439973 6443613
HMEL009355g2 Hmel207001o 3626725 3629891
HMEL012399g4 Hmel201001o 9270639 9274187
HMEL012399g5 Hmel201001o 9274299 9280465
HMEL009355g3 Hmel207001o 3631930 3633770
HMEL006916g1 Hmel209001o 6723465 6746011
HMEL033338g1 Hmel202001o 5840846 5842134
HMEL012329g2 Hmel212001o 15749615 15765890
HMEL009355g4 Hmel207001o 3634470 3635795
HMEL009356g1 Hmel207001o 3636071 3637441
HMEL021154g1 Hmel220003o 6451634 6452819
HMEL030217g1 Hmel201001o 9280855 9289137
HMEL035182g1 Hmel220003o 6454344 6454745
HMEL030897g1 Hmel210001o 14960402 14965881
HMEL002651g1 Hmel206001o 6935885 6936685
HMEL002650g1 Hmel206001o 6937813 6939285
HMEL034407g1 Hmel218003o 9730677 9731057
HMEL010097g1 Hmel217001o 6321050 6323036
HMEL037056g1 Hmel206001o 6939881 6942231
HMEL031125g1 Hmel211001o 6002174 6003001
HMEL030898g1 Hmel210001o 14966359 14974428
HMEL010096g1 Hmel217001o 6324996 6326531
HMEL006252g1 Hmel211001o 6004726 6007915
HMEL002648g1 Hmel206001o 6943358 6944446
HMEL009357g1 Hmel207001o 3648319 3653559
HMEL012401g1 Hmel201001o 9292620 9294990
HMEL012329g3 Hmel212001o 15767714 15768043
HMEL012401g2 Hmel201001o 9295127 9296216
HMEL031126g1 Hmel211001o 6009771 6011022
HMEL010095g1 Hmel217001o 6331035 6333663
HMEL030218g1 Hmel201001o 9296959 9301283
HMEL010095g2 Hmel217001o 6334327 6339896
HMEL009358g1 Hmel207001o 3656542 3681594
HMEL006253g1 Hmel211001o 6014201 6019286
HMEL015993g1 Hmel210001o 14978654 14979721
HMEL006185g1 Hmel219001o 3679032 3680084
HMEL012329g4 Hmel212001o 15775043 15775342
HMEL006185g2 Hmel219001o 3680373 3683381
HMEL015994g1 Hmel210001o 14980314 14994052
HMEL034408g1 Hmel218003o 9748236 9748535
HMEL030219g1 Hmel201001o 9304030 9316110
HMEL035183g1 Hmel220003o 6476550 6476864
HMEL012328g1 Hmel212001o 15778374 15786381
HMEL006186g1 Hmel219001o 3684802 3704904
HMEL006254g1 Hmel211001o 6022200 6027042
HMEL006254g2 Hmel211001o 6026879 6028165
HMEL030656g1 Hmel210001o 4959450 4980243
HMEL031127g1 Hmel211001o 6027381 6030316
HMEL012328g2 Hmel212001o 15787957 15793413
HMEL015454g1 Hmel202001o 5880026 5880973
HMEL015507g1 Hmel210001o 14994171 14996247
HMEL037057g1 Hmel206001o 6969722 6973957
HMEL033339g1 Hmel202001o 5881902 5889151
HMEL006255g1 Hmel211001o 6031830 6034649
HMEL015506g1 Hmel210001o 14996804 15009083
HMEL030450g1 Hmel209001o 6767090 6772464
HMEL012404g1 Hmel201001o 9320435 9333616
HMEL031128g1 Hmel211001o 6034983 6037724
HMEL034409g1 Hmel218003o 9766879 9767136
HMEL012327g1 Hmel212001o 15795891 15801300
HMEL037058g1 Hmel206001o 6977678 6978887
HMEL015459g1 Hmel202001o 5890203 5896913
HMEL030451g1 Hmel209001o 6773090 6774487
HMEL006257g1 Hmel211001o 6040158 6041556
HMEL006187g1 Hmel219001o 3705500 3707676
HMEL037424g1 Hmel207001o 3684936 3687483
HMEL006258g1 Hmel211001o 6042138 6045499
HMEL006913g1 Hmel209001o 6775944 6776722
HMEL005340g1 Hmel220003o 6500386 6501520
HMEL012326g1 Hmel212001o 15802273 15804976
HMEL002646g1 Hmel206001o 6982367 6985143
HMEL031389g1 Hmel212001o 3467245 3472808
HMEL002646g2 Hmel206001o 6985199 7006615
HMEL015505g1 Hmel210001o 15010736 15024235
HMEL031129g1 Hmel211001o 6047822 6049254
HMEL012324g1 Hmel212001o 15806955 15831070
HMEL033340g1 Hmel202001o 5900676 5902293
HMEL012405g1 Hmel201001o 9336050 9336520
HMEL031130g1 Hmel211001o 6050682 6051944
HMEL012406g1 Hmel201001o 9336627 9338689
HMEL030452g1 Hmel209001o 6784758 6786037
HMEL005340g2 Hmel220003o 6509174 6509434
HMEL006259g1 Hmel211001o 6052103 6054525
HMEL037425g1 Hmel207001o 3694994 3703100
HMEL015462g1 Hmel202001o 5902961 5903467
HMEL004372g1 Hmel210001o 4984811 4990269
HMEL015463g1 Hmel202001o 5904244 5906738
HMEL005340g3 Hmel220003o 6511353 6512444
HMEL030220g1 Hmel201001o 9340024 9370330
HMEL006260g1 Hmel211001o 6056910 6066022
HMEL015464g1 Hmel202001o 5907632 5929130
HMEL013207g1 Hmel212001o 3481281 3493588
HMEL030657g1 Hmel210001o 4991985 4994630
HMEL037426g1 Hmel207001o 3703135 3703470
HMEL037427g1 Hmel207001o 3703846 3704184
HMEL014791g1 Hmel218003o 9792438 9802619
HMEL037428g1 Hmel207001o 3704468 3706829
HMEL004372g2 Hmel210001o 4995185 5000987
HMEL015504g1 Hmel210001o 15027893 15039253
HMEL009797g1 Hmel217001o 6388664 6411198
HMEL006261g1 Hmel211001o 6070088 6070522
HMEL006261g2 Hmel211001o 6070912 6092182
HMEL004371g1 Hmel210001o 5004266 5009043
HMEL013207g2 Hmel212001o 3494456 3497010
HMEL013206g1 Hmel212001o 3498086 3521986
HMEL014792g1 Hmel218003o 9810016 9812869
HMEL002646g3 Hmel206001o 7018444 7020106
HMEL004370g1 Hmel210001o 5012176 5019463
HMEL030899g1 Hmel210001o 15044060 15050479
HMEL030453g1 Hmel209001o 6814392 6856294
HMEL008440g1 Hmel207001o 3723755 3728054
HMEL033341g1 Hmel202001o 5931961 5932647
HMEL014792g2 Hmel218003o 9812986 9831583
HMEL033342g1 Hmel202001o 5932710 5933381
HMEL004703g1 Hmel220003o 6540410 6541694
HMEL033343g1 Hmel202001o 5934886 5935427
HMEL015465g1 Hmel202001o 5935486 5936772
HMEL004703g2 Hmel220003o 6542617 6544711
HMEL034632g1 Hmel219001o 3749929 3772038
HMEL015465g2 Hmel202001o 5937011 5938324
HMEL008441g1 Hmel207001o 3729797 3733285
HMEL004702g1 Hmel220003o 6544936 6555448
HMEL015467g1 Hmel202001o 5939251 5947941
HMEL012408g1 Hmel201001o 9375544 9380905
HMEL002645g1 Hmel206001o 7028212 7028514
HMEL037059g1 Hmel206001o 7031079 7031546
HMEL006263g1 Hmel211001o 6093199 6098556
HMEL033847g1 Hmel217001o 6414325 6414864
HMEL022527g1 Hmel206001o 7034437 7043704
HMEL004701g1 Hmel220003o 6556034 6560651
HMEL008442g1 Hmel207001o 3741521 3745380
HMEL015468g1 Hmel202001o 5949963 5960909
HMEL006264g1 Hmel211001o 6099501 6099857
HMEL006265g1 Hmel211001o 6101041 6104628
HMEL014794g1 Hmel218003o 9832598 9837860
HMEL030221g1 Hmel201001o 9387960 9388792
HMEL004700g1 Hmel220003o 6561407 6562288
HMEL030658g1 Hmel210001o 5037216 5042914
HMEL002643g1 Hmel206001o 7044905 7047046
HMEL035184g1 Hmel220003o 6564124 6587429
HMEL008443g1 Hmel207001o 3749544 3755089
HMEL006266g1 Hmel211001o 6108414 6117385
HMEL030222g1 Hmel201001o 9394461 9399631
HMEL013205g1 Hmel212001o 3530758 3537430
HMEL002642g1 Hmel206001o 7047744 7060781
HMEL014795g1 Hmel218003o 9841761 9847699
HMEL006194g1 Hmel219001o 3774471 3777127
HMEL033344g1 Hmel202001o 5963945 6009131
HMEL037429g1 Hmel207001o 3757132 3757663
HMEL034633g1 Hmel219001o 3778923 3779426
HMEL034634g1 Hmel219001o 3779878 3780730
HMEL006197g1 Hmel219001o 3781254 3782378
HMEL033345g1 Hmel202001o 5968353 5971916
HMEL013204g1 Hmel212001o 3539878 3540602
HMEL010111g1 Hmel218003o 9849886 9852684
HMEL013203g1 Hmel212001o 3541663 3545661
HMEL006198g1 Hmel219001o 3783593 3783886
HMEL003150g1 Hmel219001o 3784246 3796897
HMEL010111g2 Hmel218003o 9853526 9855657
HMEL002641g1 Hmel206001o 7061466 7061992
HMEL012410g1 Hmel201001o 9409134 9412093
HMEL010111g3 Hmel218003o 9856293 9857192
HMEL037060g1 Hmel206001o 7063659 7067533
HMEL013203g2 Hmel212001o 3547509 3557986
HMEL010111g4 Hmel218003o 9858572 9862113
HMEL037430g1 Hmel207001o 3772701 3773159
HMEL002639g1 Hmel206001o 7068616 7071712
HMEL004699g1 Hmel220003o 6588355 6588873
HMEL010111g5 Hmel218003o 9863393 9866618
HMEL008445g1 Hmel207001o 3774899 3799496
HMEL030223g1 Hmel201001o 9418475 9419711
HMEL006268g1 Hmel211001o 6132950 6162704
HMEL004698g1 Hmel220003o 6591804 6594795
HMEL030224g1 Hmel201001o 9421113 9425797
HMEL002638g1 Hmel206001o 7074412 7082495
HMEL003149g1 Hmel219001o 3799830 3804280
HMEL010109g1 Hmel218003o 9867662 9874249
HMEL013202g1 Hmel212001o 3559701 3564808
HMEL030454g1 Hmel209001o 6872801 6873100
HMEL035185g1 Hmel220003o 6599443 6603537
HMEL030659g1 Hmel210001o 5074803 5076197
HMEL037061g1 Hmel206001o 7083440 7106306
HMEL013201g1 Hmel212001o 3567570 3574924
HMEL012411g1 Hmel201001o 9432029 9441759
HMEL030660g1 Hmel210001o 5079305 5080097
HMEL030900g1 Hmel210001o 15111155 15111829
HMEL020887g1 Hmel220003o 6606267 6635011
HMEL012411g2 Hmel201001o 9434756 9435016
HMEL034410g1 Hmel218003o 9885096 9887360
HMEL013201g2 Hmel212001o 3579239 3579583
HMEL012412g1 Hmel201001o 9443467 9448740
HMEL010108g1 Hmel218003o 9891176 9897135
HMEL013201g3 Hmel212001o 3582389 3607406
HMEL006269g1 Hmel211001o 6165418 6169654
HMEL010418g1 Hmel217001o 6487741 6488598
HMEL012413g1 Hmel201001o 9453155 9459386
HMEL010418g2 Hmel217001o 6488723 6489007
HMEL003253g1 Hmel218003o 9900012 9900607
HMEL030455g1 Hmel209001o 6903853 6904927
HMEL011551g1 Hmel206001o 7109620 7111524
HMEL006270g1 Hmel211001o 6171112 6173031
HMEL015501g1 Hmel210001o 15135841 15153851
HMEL030456g1 Hmel209001o 6905896 6915586
HMEL003253g2 Hmel218003o 9904290 9905648
HMEL033848g1 Hmel217001o 6494474 6522644
HMEL011552g1 Hmel206001o 7112355 7113268
HMEL006271g1 Hmel211001o 6173885 6176757
HMEL030225g1 Hmel201001o 9460395 9461325
HMEL003253g3 Hmel218003o 9905957 9906789
HMEL037431g1 Hmel207001o 3817829 3818856
HMEL003253g4 Hmel218003o 9908002 9912180
HMEL011840g1 Hmel210001o 5109183 5111872
HMEL006271g2 Hmel211001o 6177109 6177598
HMEL030226g1 Hmel201001o 9464136 9465773
HMEL006272g1 Hmel211001o 6178559 6183410
HMEL033346g1 Hmel202001o 6030230 6030541
HMEL012414g1 Hmel201001o 9466011 9471366
HMEL030661g1 Hmel210001o 5112377 5113618
HMEL003005g1 Hmel220003o 6637976 6639202
HMEL011553g1 Hmel206001o 7119367 7122711
HMEL011840g2 Hmel210001o 5113851 5115106
HMEL034411g1 Hmel218003o 9914326 9919607
HMEL035186g1 Hmel220003o 6643273 6650418
HMEL011553g2 Hmel206001o 7124297 7125754
HMEL011837g1 Hmel210001o 5118399 5134436
HMEL013200g1 Hmel212001o 3608967 3610273
HMEL012415g1 Hmel201001o 9473521 9479055
HMEL033347g1 Hmel202001o 6038809 6047618
HMEL030457g1 Hmel209001o 6922066 6922429
HMEL011553g3 Hmel206001o 7128431 7140702
HMEL003251g1 Hmel218003o 9923168 9929806
HMEL031131g1 Hmel211001o 6192857 6194820
HMEL012416g1 Hmel201001o 9480546 9481675
HMEL030227g1 Hmel201001o 9482204 9485709
HMEL003250g1 Hmel218003o 9930897 9932635
HMEL013199g1 Hmel212001o 3621442 3642363
HMEL003003g1 Hmel220003o 6657611 6657982
HMEL030458g1 Hmel209001o 6933554 6933880
HMEL012418g1 Hmel201001o 9486761 9500906
HMEL015497g1 Hmel210001o 15164442 15174073
HMEL011553g4 Hmel206001o 7140719 7141126
HMEL003249g1 Hmel218003o 9933967 9942888
HMEL030662g1 Hmel210001o 5135735 5136214
HMEL010776g1 Hmel210001o 5138184 5142199
HMEL033348g1 Hmel202001o 6058633 6059306
HMEL033849g1 Hmel217001o 6529313 6529597
HMEL031390g1 Hmel212001o 3630552 3630872
HMEL030459g1 Hmel209001o 6942862 6946242
HMEL037062g1 Hmel206001o 7148687 7149911
HMEL037063g1 Hmel206001o 7150789 7158995
HMEL010777g1 Hmel210001o 5145995 5146858
HMEL010778g1 Hmel210001o 5147653 5155022
HMEL012419g1 Hmel201001o 9501955 9506498
HMEL034412g1 Hmel218003o 9948977 9949432
HMEL013198g1 Hmel212001o 3642917 3645253
HMEL003247g1 Hmel218003o 9952548 9969810
HMEL033349g1 Hmel202001o 6072607 6075753
HMEL010779g1 Hmel210001o 5155890 5160455
HMEL013197g1 Hmel212001o 3645635 3646899
HMEL012421g1 Hmel201001o 9510617 9516347
HMEL011557g1 Hmel206001o 7164138 7169296
HMEL013196g1 Hmel212001o 3651062 3652750
HMEL033350g1 Hmel202001o 6080283 6088757
HMEL010780g1 Hmel210001o 5162378 5169035
HMEL012421g2 Hmel201001o 9516549 9516848
HMEL030460g1 Hmel209001o 6967335 6971582
HMEL013195g1 Hmel212001o 3655959 3660933
HMEL011558g1 Hmel206001o 7172860 7178003
HMEL030663g1 Hmel210001o 5170517 5173374
HMEL034413g1 Hmel218003o 9969839 9970111
HMEL013194g1 Hmel212001o 3661734 3674252
HMEL003246g1 Hmel218003o 9973496 9978927
HMEL003276g1 Hmel210001o 5174913 5176386
HMEL013701g1 Hmel209001o 6977191 6981814
HMEL030664g1 Hmel210001o 5176544 5178272
HMEL037064g1 Hmel206001o 7183019 7186898
HMEL030901g1 Hmel210001o 15209421 15211046
HMEL003277g1 Hmel210001o 5179435 5182866
HMEL012422g1 Hmel201001o 9533386 9535394
HMEL012422g2 Hmel201001o 9535916 9537969
HMEL003245g1 Hmel218003o 9981450 9991990
HMEL003277g2 Hmel210001o 5184471 5192039
HMEL010416g1 Hmel217001o 6573722 6578806
HMEL015496g1 Hmel210001o 15216646 15218847
HMEL012423g1 Hmel201001o 9539075 9539905
HMEL013193g1 Hmel212001o 3675227 3676312
HMEL004265g1 Hmel202001o 6104605 6137658
HMEL012423g2 Hmel201001o 9540297 9541841
HMEL037065g1 Hmel206001o 7193348 7193632
HMEL012424g1 Hmel201001o 9543253 9547218
HMEL013192g1 Hmel212001o 3679219 3679872
HMEL037066g1 Hmel206001o 7196582 7198039
HMEL003278g1 Hmel210001o 5192733 5199477
HMEL013702g1 Hmel209001o 6994228 6994995
HMEL003244g1 Hmel218003o 9992833 9994233
HMEL034635g1 Hmel219001o 3925559 3925855
HMEL013191g1 Hmel212001o 3685553 3694438
HMEL003243g1 Hmel218003o 9995103 9995738
HMEL003243g2 Hmel218003o 9995831 9998702
HMEL010416g2 Hmel217001o 6586053 6586988
HMEL037067g1 Hmel206001o 7203968 7217901
HMEL012424g2 Hmel201001o 9551446 9559521
HMEL010416g3 Hmel217001o 6587704 6588438
HMEL015858g1 Hmel207001o 3909819 3914971
HMEL003987g1 Hmel211001o 6268103 6287781
HMEL033850g1 Hmel217001o 6589221 6617029
HMEL003242g1 Hmel218003o 9999744 10000368
HMEL003281g1 Hmel210001o 5200702 5203313
HMEL003241g1 Hmel218003o 10002783 10003574
HMEL003241g2 Hmel218003o 10003682 10005495
HMEL003282g1 Hmel210001o 5205484 5210656
HMEL002085g1 Hmel219001o 3937432 3938718
HMEL015859g1 Hmel207001o 3916900 3932095
HMEL012425g1 Hmel201001o 9560810 9562102
HMEL034414g1 Hmel218003o 10007020 10014954
HMEL034636g1 Hmel219001o 3944016 3944795
HMEL030228g1 Hmel201001o 9566419 9566917
HMEL002086g1 Hmel219001o 3947679 3948745
HMEL034415g1 Hmel218003o 10015748 10016263
HMEL002086g2 Hmel219001o 3948832 3950234
HMEL003240g1 Hmel218003o 10016792 10020680
HMEL033351g1 Hmel202001o 6137761 6145826
HMEL037432g1 Hmel207001o 3932441 3932741
HMEL002086g3 Hmel219001o 3954483 3955532
HMEL012426g1 Hmel201001o 9576871 9577224
HMEL012426g2 Hmel201001o 9577258 9628787
HMEL015861g1 Hmel207001o 3934428 3935490
HMEL003283g1 Hmel210001o 5224570 5225631
HMEL003238g1 Hmel218003o 10026762 10045146
HMEL002087g1 Hmel219001o 3962365 3989388
HMEL031132g1 Hmel211001o 6300772 6302022
HMEL033851g1 Hmel217001o 6623331 6629528
HMEL030902g1 Hmel210001o 15266499 15270934
HMEL006897g1 Hmel210001o 5237901 5244669
HMEL033352g1 Hmel202001o 6158114 6165201
HMEL013703g1 Hmel209001o 7041962 7044242
HMEL031391g1 Hmel212001o 3732335 3735942
HMEL014665g1 Hmel206001o 7249488 7250557
HMEL015863g1 Hmel207001o 3954462 3958930
HMEL014666g1 Hmel206001o 7251653 7259098
HMEL035187g1 Hmel220003o 6771053 6771310
HMEL013704g1 Hmel209001o 7047017 7048655
HMEL018038g1 Hmel217001o 6634576 6637404
HMEL035188g1 Hmel220003o 6771355 6771854
HMEL035189g1 Hmel220003o 6771912 6774005
HMEL015490g1 Hmel210001o 15277985 15284670
HMEL013189g1 Hmel212001o 3736691 3738664
HMEL003237g1 Hmel218003o 10046600 10063891
HMEL006896g1 Hmel210001o 5248000 5261069
HMEL030461g1 Hmel209001o 7050835 7065261
HMEL013188g1 Hmel212001o 3739404 3746116
HMEL018039g1 Hmel217001o 6639292 6641453
HMEL015864g1 Hmel207001o 3961986 3963182
HMEL018040g1 Hmel217001o 6642149 6652362
HMEL037433g1 Hmel207001o 3965179 3965553
HMEL037434g1 Hmel207001o 3968371 3977883
HMEL002088g1 Hmel219001o 3992269 3992927
HMEL006896g2 Hmel210001o 5262923 5274108
HMEL034637g1 Hmel219001o 3995369 3996433
HMEL013707g1 Hmel209001o 7065847 7071706
HMEL018041g1 Hmel217001o 6653380 6655887
HMEL008851g1 Hmel212001o 3756722 3761711
HMEL015865g1 Hmel207001o 3978208 3983951
HMEL033852g1 Hmel217001o 6657091 6673016
HMEL034638g1 Hmel219001o 4001179 4014469
HMEL012426g3 Hmel201001o 9624806 9627355
HMEL031133g1 Hmel211001o 6340943 6346326
HMEL037435g1 Hmel207001o 3984076 3984393
HMEL037436g1 Hmel207001o 3984402 3987126
HMEL008850g1 Hmel212001o 3765272 3766657
HMEL006896g3 Hmel210001o 5276191 5295249
HMEL015866g1 Hmel207001o 3988491 3996154
HMEL008722g1 Hmel212001o 3770588 3779064
HMEL034639g1 Hmel219001o 4015015 4020960
HMEL030229g1 Hmel201001o 9639392 9640386
HMEL008722g2 Hmel212001o 3781044 3785190
HMEL031134g1 Hmel211001o 6359245 6362178
HMEL037437g1 Hmel207001o 4003633 4024559
HMEL014669g1 Hmel206001o 7300996 7303570
HMEL012427g1 Hmel201001o 9648907 9658765
HMEL002091g1 Hmel219001o 4027736 4029624
HMEL018043g1 Hmel217001o 6685110 6692784
HMEL014670g1 Hmel206001o 7304962 7316994
HMEL008722g3 Hmel212001o 3788613 3789444
HMEL030462g1 Hmel209001o 7101103 7102646
HMEL031392g1 Hmel212001o 3791893 3792720
HMEL034640g1 Hmel219001o 4034428 4034736
HMEL018044g1 Hmel217001o 6694810 6699966
