gene_id scaffold start end
HMEL033346g1 chr2 6030230 6030541
HMEL012414g1 chr1 9466011 9471366
HMEL030661g1 chr10 5112377 5113618
HMEL003005g1 chr20 6911246 6912472
HMEL011553g1 chr6 7119367 7122711
HMEL011840g2 chr10 5113851 5115106
HMEL034411g1 chr18 10267500 10272781
HMEL035186g1 chr20 6916543 6923688
HMEL011553g2 chr6 7124297 7125754
HMEL011837g1 chr10 5118399 5134436
HMEL013200g1 chr12 3608967 3610273
HMEL012415g1 chr1 9473521 9479055
HMEL033347g1 chr2 6038809 6047618
HMEL030457g1 chr9 6922066 6922429
HMEL011553g3 chr6 7128431 7140702
HMEL003251g1 chr18 10276342 10282980
HMEL031131g1 chr11 6192857 6194820
HMEL012416g1 chr1 9480546 9481675
HMEL030227g1 chr1 9482204 9485709
HMEL003250g1 chr18 10284071 10285809
HMEL013199g1 chr12 3621442 3642363
HMEL003003g1 chr20 6930881 6931252
HMEL030458g1 chr9 6933554 6933880
HMEL012418g1 chr1 9486761 9500906
HMEL015497g1 chr10 15164442 15174073
HMEL011553g4 chr6 7140719 7141126
HMEL003249g1 chr18 10287141 10296062
HMEL030662g1 chr10 5135735 5136214
HMEL010776g1 chr10 5138184 5142199
HMEL033348g1 chr2 6058633 6059306
HMEL033849g1 chr17 6529313 6529597
HMEL031390g1 chr12 3630552 3630872
HMEL030459g1 chr9 6942862 6946242
HMEL037062g1 chr6 7148687 7149911
HMEL037063g1 chr6 7150789 7158995
HMEL010777g1 chr10 5145995 5146858
HMEL010778g1 chr10 5147653 5155022
HMEL012419g1 chr1 9501955 9506498
HMEL034412g1 chr18 10302151 10302606
HMEL013198g1 chr12 3642917 3645253
HMEL003247g1 chr18 10305722 10322984
HMEL033349g1 chr2 6072607 6075753
HMEL010779g1 chr10 5155890 5160455
HMEL013197g1 chr12 3645635 3646899
HMEL012421g1 chr1 9510617 9516347
HMEL011557g1 chr6 7164138 7169296
HMEL013196g1 chr12 3651062 3652750
HMEL033350g1 chr2 6080283 6088757
HMEL010780g1 chr10 5162378 5169035
HMEL012421g2 chr1 9516549 9516848
HMEL030460g1 chr9 6967335 6971582
HMEL013195g1 chr12 3655959 3660933
HMEL011558g1 chr6 7172860 7178003
HMEL030663g1 chr10 5170517 5173374
HMEL034413g1 chr18 10323013 10323285
HMEL013194g1 chr12 3661734 3674252
HMEL003246g1 chr18 10326670 10332101
HMEL003276g1 chr10 5174913 5176386
HMEL013701g1 chr9 6977191 6981814
HMEL030664g1 chr10 5176544 5178272
HMEL037064g1 chr6 7183019 7186898
HMEL030901g1 chr10 15209421 15211046
HMEL003277g1 chr10 5179435 5182866
HMEL012422g1 chr1 9533386 9535394
HMEL012422g2 chr1 9535916 9537969
HMEL003245g1 chr18 10334624 10345164
HMEL003277g2 chr10 5184471 5192039
HMEL010416g1 chr17 6573722 6578806
HMEL015496g1 chr10 15216646 15218847
HMEL012423g1 chr1 9539075 9539905
HMEL013193g1 chr12 3675227 3676312
HMEL004265g1 chr2 6104605 6137658
HMEL012423g2 chr1 9540297 9541841
HMEL037065g1 chr6 7193348 7193632
HMEL012424g1 chr1 9543253 9547218
HMEL013192g1 chr12 3679219 3679872
HMEL037066g1 chr6 7196582 7198039
HMEL003278g1 chr10 5192733 5199477
HMEL013702g1 chr9 6994228 6994995
HMEL003244g1 chr18 10346007 10347407
HMEL034635g1 chr19 3925559 3925855
HMEL013191g1 chr12 3685553 3694438
HMEL003243g1 chr18 10348277 10348912
HMEL003243g2 chr18 10349005 10351876
HMEL010416g2 chr17 6586053 6586988
HMEL037067g1 chr6 7203968 7217901
HMEL012424g2 chr1 9551446 9559521
HMEL010416g3 chr17 6587704 6588438
HMEL015858g1 chr7 3909819 3914971
HMEL003987g1 chr11 6268103 6287781
HMEL033850g1 chr17 6589221 6617029
HMEL003242g1 chr18 10352918 10353542
HMEL003281g1 chr10 5200702 5203313
HMEL003241g1 chr18 10355957 10356748
HMEL003241g2 chr18 10356856 10358669
HMEL003282g1 chr10 5205484 5210656
HMEL002085g1 chr19 3937432 3938718
HMEL015859g1 chr7 3916900 3932095
HMEL012425g1 chr1 9560810 9562102
HMEL034414g1 chr18 10360194 10368128
HMEL034636g1 chr19 3944016 3944795
HMEL030228g1 chr1 9566419 9566917
HMEL002086g1 chr19 3947679 3948745
HMEL034415g1 chr18 10368922 10369437
HMEL002086g2 chr19 3948832 3950234
HMEL003240g1 chr18 10369966 10373854
HMEL033351g1 chr2 6137761 6145826
HMEL037432g1 chr7 3932441 3932741
HMEL002086g3 chr19 3954483 3955532
HMEL012426g1 chr1 9576871 9577224
HMEL012426g2 chr1 9577258 9628787
HMEL015861g1 chr7 3934428 3935490
HMEL003283g1 chr10 5224570 5225631
HMEL003238g1 chr18 10379936 10398320
HMEL002087g1 chr19 3962365 3989388
HMEL031132g1 chr11 6300772 6302022
HMEL033851g1 chr17 6623331 6629528
HMEL030902g1 chr10 15266499 15270934
HMEL006897g1 chr10 5237901 5244669
HMEL033352g1 chr2 6158114 6165201
HMEL013703g1 chr9 7041962 7044242
HMEL031391g1 chr12 3732335 3735942
HMEL014665g1 chr6 7249488 7250557
HMEL015863g1 chr7 3954462 3958930
HMEL014666g1 chr6 7251653 7259098
HMEL035187g1 chr20 7044323 7044580
HMEL013704g1 chr9 7047017 7048655
HMEL018038g1 chr17 6634576 6637404
HMEL035188g1 chr20 7044625 7045124
HMEL035189g1 chr20 7045182 7047275
HMEL015490g1 chr10 15277985 15284670
HMEL013189g1 chr12 3736691 3738664
HMEL003237g1 chr18 10399774 10417065
HMEL006896g1 chr10 5248000 5261069
HMEL030461g1 chr9 7050835 7065261
HMEL013188g1 chr12 3739404 3746116
HMEL018039g1 chr17 6639292 6641453
HMEL015864g1 chr7 3961986 3963182
HMEL018040g1 chr17 6642149 6652362
HMEL037433g1 chr7 3965179 3965553
HMEL037434g1 chr7 3968371 3977883
HMEL002088g1 chr19 3992269 3992927
HMEL006896g2 chr10 5262923 5274108
HMEL034637g1 chr19 3995369 3996433
HMEL013707g1 chr9 7065847 7071706
HMEL018041g1 chr17 6653380 6655887
HMEL008851g1 chr12 3756722 3761711
HMEL015865g1 chr7 3978208 3983951
HMEL033852g1 chr17 6657091 6673016
HMEL034638g1 chr19 4001179 4014469
HMEL012426g3 chr1 9624806 9627355
HMEL031133g1 chr11 6340943 6346326
HMEL037435g1 chr7 3984076 3984393
HMEL037436g1 chr7 3984402 3987126
HMEL008850g1 chr12 3765272 3766657
HMEL006896g3 chr10 5276191 5295249
HMEL015866g1 chr7 3988491 3996154
HMEL008722g1 chr12 3770588 3779064
HMEL034639g1 chr19 4015015 4020960
HMEL030229g1 chr1 9639392 9640386
HMEL008722g2 chr12 3781044 3785190
HMEL031134g1 chr11 6359245 6362178
HMEL037437g1 chr7 4003633 4024559
HMEL014669g1 chr6 7300996 7303570
HMEL012427g1 chr1 9648907 9658765
HMEL002091g1 chr19 4027736 4029624
HMEL018043g1 chr17 6685110 6692784
HMEL014670g1 chr6 7304962 7316994
HMEL008722g3 chr12 3788613 3789444
HMEL030462g1 chr9 7101103 7102646
HMEL031392g1 chr12 3791893 3792720
HMEL034640g1 chr19 4034428 4034736
HMEL018044g1 chr17 6694810 6699966
HMEL031393g1 chr12 3796262 3799827
HMEL031135g1 chr11 6377413 6382469
HMEL008722g4 chr12 3801157 3801468
HMEL014671g1 chr6 7318204 7325523
HMEL008722g5 chr12 3801832 3802299
HMEL018045g1 chr17 6701648 6710057
HMEL008722g6 chr12 3805291 3813744
HMEL012428g1 chr1 9670028 9677525
HMEL015485g1 chr10 15348251 15385950
HMEL004268g1 chr2 6238859 6240367
HMEL009155g1 chr20 7120471 7137416
HMEL015869g1 chr7 4032467 4034912
HMEL033853g1 chr17 6712444 6713380
HMEL030230g1 chr1 9677713 9678051
HMEL018046g1 chr17 6713652 6719583
HMEL033353g1 chr2 6245538 6246992
HMEL002149g1 chr11 6395423 6397513
HMEL014673g1 chr6 7335248 7362519
HMEL030231g1 chr1 9682961 9684032
HMEL015870g1 chr7 4040864 4049067
HMEL030232g1 chr1 9684232 9684585
HMEL030463g1 chr9 7132192 7132455
HMEL002148g1 chr11 6398757 6401426
HMEL004268g2 chr2 6250200 6251696
HMEL018047g1 chr17 6723452 6724779
HMEL033354g1 chr2 6255760 6259471
HMEL012429g1 chr1 9691021 9694074
HMEL018048g1 chr17 6727318 6729522
HMEL006895g1 chr10 5340099 5341121
HMEL030464g1 chr9 7141848 7142189
HMEL033854g1 chr17 6730858 6731988
HMEL015677g1 chr11 6410585 6419766
HMEL030465g1 chr9 7144353 7177636
HMEL010622g1 chr2 6262536 6264119
HMEL034641g1 chr19 4075830 4090604
HMEL018050g1 chr17 6735034 6735612
HMEL010623g1 chr2 6265102 6272102
HMEL015871g1 chr7 4058374 4060044
HMEL018051g1 chr17 6736786 6738534
HMEL008726g1 chr12 3837568 3868709
HMEL018052g1 chr17 6739290 6743621
HMEL015872g1 chr7 4061725 4068895
HMEL030233g1 chr1 9708213 9709175
HMEL033355g1 chr2 6273447 6274505
HMEL010624g1 chr2 6274988 6276717
HMEL031136g1 chr11 6424335 6445877
HMEL033855g1 chr17 6747294 6748656
HMEL010625g1 chr2 6277709 6293084
HMEL033856g1 chr17 6748826 6750232
HMEL030665g1 chr10 5361639 5407655
HMEL015873g1 chr7 4074192 4077979
HMEL015874g1 chr7 4078849 4085437
HMEL014675g1 chr6 7376854 7381361
HMEL013185g1 chr19 4102608 4109268
HMEL012430g1 chr1 9729751 9730733
HMEL014676g1 chr6 7382526 7383668
HMEL018055g1 chr17 6766223 6767749
HMEL013184g1 chr19 4109616 4118902
HMEL010625g2 chr2 6297403 6300843
HMEL014677g1 chr6 7385430 7387900
HMEL008727g1 chr12 3869671 3881371
HMEL012431g1 chr1 9736073 9739918
HMEL010626g1 chr2 6303639 6305971
HMEL037438g1 chr7 4095856 4101670
HMEL015680g1 chr11 6453336 6457962
HMEL010627g1 chr2 6306746 6308240
HMEL012433g1 chr1 9742054 9756205
HMEL011012g1 chr20 7189857 7190387
HMEL013184g2 chr19 4123074 4128183
HMEL010628g1 chr2 6310285 6310575
HMEL014678g1 chr6 7399210 7400823
HMEL015681g1 chr11 6462197 6472936
HMEL031394g1 chr12 3884977 3894252
HMEL015875g1 chr7 4107087 4107446
HMEL015875g2 chr7 4107505 4107957
HMEL013183g1 chr19 4128767 4129942
HMEL010629g1 chr2 6316197 6323186
HMEL030903g1 chr10 15430046 15431864
HMEL037439g1 chr7 4109973 4114361
HMEL013182g1 chr19 4130968 4138311
HMEL030904g1 chr10 15431912 15433527
HMEL006054g1 chr18 10554449 10566226
HMEL037440g1 chr7 4114376 4114699
HMEL037441g1 chr7 4114710 4115642
HMEL015766g1 chr9 7205467 7234716
HMEL008730g1 chr12 3894740 3897534
HMEL010629g2 chr2 6324129 6326347
HMEL012434g1 chr1 9760338 9761644
HMEL008731g1 chr12 3898197 3901134
HMEL014678g2 chr6 7415055 7425522
HMEL013181g1 chr19 4140294 4142276
HMEL033857g1 chr17 6798267 6798563
HMEL012435g1 chr1 9763293 9764218
HMEL010629g3 chr2 6328733 6329309
HMEL012436g1 chr1 9765166 9767053
HMEL010629g4 chr2 6330468 6333296
HMEL008732g1 chr12 3901707 3903595
HMEL031137g1 chr11 6480223 6480759
HMEL015876g1 chr7 4123169 4126249
HMEL030666g1 chr10 5413401 5416730
HMEL006054g2 chr18 10567559 10569580
HMEL010629g5 chr2 6333844 6334653
HMEL012437g1 chr1 9769597 9777155
HMEL015877g1 chr7 4127385 4128641
HMEL031395g1 chr12 3906482 3906832
HMEL010629g6 chr2 6335939 6352057
HMEL031396g1 chr12 3907091 3907486
HMEL006890g1 chr10 5417839 5420943
HMEL031397g1 chr12 3907712 3909287
HMEL006055g1 chr18 10572164 10573344
HMEL031398g1 chr12 3909670 3910167
HMEL008733g1 chr12 3910191 3917972
HMEL006890g2 chr10 5420998 5422251
HMEL015878g1 chr7 4132317 4132589
HMEL034416g1 chr18 10574156 10577251
HMEL015878g2 chr7 4133274 4133758
HMEL006889g1 chr10 5424968 5428374
HMEL015683g1 chr11 6492916 6493542
HMEL015878g3 chr7 4136086 4138877
HMEL031138g1 chr11 6494388 6502089
HMEL014680g1 chr6 7432949 7433807
HMEL013180g1 chr19 4158234 4180267
HMEL037442g1 chr7 4139197 4141117
HMEL014681g1 chr6 7435076 7436270
HMEL006889g2 chr10 5430147 5441472
HMEL012438g1 chr1 9784628 9791569
HMEL008733g2 chr12 3921165 3921813
HMEL037443g1 chr7 4142718 4148382
HMEL014682g1 chr6 7439232 7441764
HMEL033858g1 chr17 6822426 6827874
HMEL008734g1 chr12 3925889 3927253
HMEL015685g1 chr11 6504156 6505608
HMEL010630g1 chr2 6357427 6360897
HMEL010281g1 chr9 7240441 7246090
HMEL015686g1 chr11 6506956 6509585
HMEL008735g1 chr12 3929085 3939999
HMEL030905g1 chr10 15470859 15473407
HMEL037068g1 chr6 7447267 7493996
HMEL030234g1 chr1 9796856 9797446
HMEL035190g1 chr20 7241980 7242324
HMEL010630g2 chr2 6362455 6368059
HMEL015688g1 chr11 6511776 6517261
HMEL012441g1 chr1 9798862 9804447
HMEL015879g1 chr7 4156164 4183037
HMEL006888g1 chr10 5446096 5450147
HMEL010280g1 chr9 7247569 7250216
HMEL030906g1 chr10 15478788 15479668
HMEL033859g1 chr17 6837771 6839687
HMEL015689g1 chr11 6517807 6521287
HMEL010279g1 chr9 7251715 7264843
HMEL030667g1 chr10 5450820 5459484
HMEL010630g3 chr2 6369526 6375545
HMEL013179g1 chr19 4184001 4187343
HMEL004874g1 chr17 6842318 6847237
HMEL008736g1 chr12 3943805 3955468
HMEL012442g1 chr1 9808544 9810108
HMEL015690g1 chr11 6522979 6527674
HMEL010631g1 chr2 6376096 6376587
HMEL012443g1 chr1 9812012 9812981
HMEL010631g2 chr2 6377152 6390073
HMEL033860g1 chr17 6848313 6849938
HMEL030235g1 chr1 9813733 9814593
HMEL012444g1 chr1 9815108 9818762
HMEL004874g2 chr17 6851140 6855407
HMEL015367g1 chr10 5464498 5479169
HMEL012446g1 chr1 9819550 9822588
HMEL008737g1 chr12 3956340 3970182
HMEL004875g1 chr17 6857360 6867947
HMEL030466g1 chr9 7270273 7270659
HMEL033356g1 chr2 6392217 6393509
HMEL012447g1 chr1 9827455 9839094
HMEL015881g1 chr7 4186585 4198450
HMEL010632g1 chr2 6394832 6395527
HMEL030668g1 chr10 5479908 5481253
HMEL010632g2 chr2 6399034 6405869
HMEL015367g2 chr10 5483096 5494647
HMEL008738g1 chr12 3973624 3980714
HMEL015693g1 chr11 6557100 6557363
HMEL014686g1 chr6 7497208 7498086
HMEL006056g1 chr18 10643603 10643923
HMEL031399g1 chr12 3981035 3982172
HMEL013178g1 chr19 4222958 4242791
HMEL008740g1 chr12 3985931 3986517
HMEL037444g1 chr7 4207109 4207651
HMEL030669g1 chr10 5496704 5497927
HMEL008741g1 chr12 3986888 3988497
HMEL010633g1 chr2 6417688 6430723
HMEL031139g1 chr11 6566987 6594798
HMEL037445g1 chr7 4210235 4217766
HMEL015370g1 chr10 5500540 5501028
HMEL037069g1 chr6 7507032 7507358
HMEL006056g2 chr18 10654527 10655419
HMEL012448g1 chr1 9856902 9857177
HMEL030670g1 chr10 5505899 5517267
HMEL033861g1 chr17 6897544 6897852
HMEL033862g1 chr17 6898081 6899830
HMEL006056g3 chr18 10662178 10669083
HMEL005867g1 chr20 7311361 7328246
HMEL013177g1 chr19 4246888 4247408
HMEL034642g1 chr19 4248361 4261783
HMEL030671g1 chr10 5519982 5520317
HMEL015883g1 chr7 4231741 4232592
HMEL006059g1 chr18 10674228 10677685
HMEL010636g1 chr2 6440987 6445826
HMEL004877g1 chr17 6911630 6917401
HMEL008743g1 chr12 4014028 4027085
HMEL004415g1 chr9 7326503 7329390
HMEL015694g1 chr11 6595908 6597168
HMEL015772g1 chr6 7534542 7542407
HMEL004416g1 chr9 7330167 7342616
HMEL005867g2 chr20 7329784 7342519
HMEL017735g1 chr17 6920467 6926177
HMEL006060g1 chr18 10685023 10686897
HMEL030907g1 chr10 15564567 15565100
HMEL033357g1 chr2 6452092 6453234
HMEL030236g1 chr1 9888304 9892673
HMEL037446g1 chr7 4245321 4245590
HMEL015884g1 chr7 4245603 4250878
HMEL017734g1 chr17 6927825 6928562
HMEL030672g1 chr10 5539406 5539941
HMEL016579g1 chr12 4030920 4046003
HMEL037447g1 chr7 4252665 4257130
HMEL017733g1 chr17 6931629 6933812
HMEL030908g1 chr10 15575361 15577589
HMEL030467g1 chr9 7345960 7349842
HMEL033863g1 chr17 6935659 6939395
HMEL004418g1 chr9 7351104 7355867
HMEL015773g1 chr6 7556120 7556398
HMEL015886g1 chr7 4260586 4265532
HMEL015773g2 chr6 7556469 7568520
HMEL013173g1 chr19 4282317 4290777
HMEL015375g1 chr10 5551651 5560158
HMEL033864g1 chr17 6940788 6941607
HMEL030909g1 chr10 15583853 15585057
HMEL030237g1 chr1 9908278 9909011
HMEL017731g1 chr17 6943488 6943976
HMEL015886g2 chr7 4267185 4272912
HMEL030468g1 chr9 7358288 7362113
HMEL033865g1 chr17 6946377 6947237
HMEL013173g2 chr19 4290900 4296634
HMEL034417g1 chr18 10712454 10712762
HMEL035191g1 chr20 7358827 7359886
HMEL030469g1 chr9 7362262 7362648
HMEL015376g1 chr10 5561453 5578497
HMEL017729g1 chr17 6950800 6963576
HMEL016578g1 chr12 4052574 4069245
HMEL002343g1 chr2 6482212 6490837
HMEL015773g3 chr6 7570267 7576435
HMEL012451g1 chr1 9918454 9959800
HMEL015695g1 chr11 6632605 6633951
HMEL030470g1 chr9 7368697 7377921
HMEL015887g1 chr7 4278094 4284536
HMEL013172g1 chr19 4302588 4305974
HMEL015774g1 chr6 7577410 7580720
HMEL002343g2 chr2 6492694 6502095
HMEL013171g1 chr19 4306189 4306692
HMEL009095g1 chr10 15606030 15612552
HMEL013170g1 chr19 4307058 4308269
HMEL035192g1 chr20 7374213 7374476
HMEL015775g1 chr6 7581952 7588825
HMEL015888g1 chr7 4286678 4295836
HMEL017728g1 chr17 6965500 6976667
HMEL013170g2 chr19 4308456 4309175
HMEL004421g1 chr9 7381666 7389359
HMEL013168g1 chr19 4313841 4319333
HMEL031400g1 chr12 4072058 4079362
HMEL006061g1 chr18 10736290 10736874
HMEL015889g1 chr7 4296241 4300773
HMEL015696g1 chr11 6653504 6654004
HMEL030910g1 chr10 15618838 15633958
HMEL033866g1 chr17 6976854 7004273
HMEL002342g1 chr2 6506799 6507557
HMEL006062g1 chr18 10741142 10743286
HMEL002342g2 chr2 6509161 6509925
HMEL016574g1 chr12 4080720 4083320
HMEL034643g1 chr19 4324274 4329305
HMEL015890g1 chr7 4303575 4318798
HMEL016574g2 chr12 4083807 4085326
HMEL002342g3 chr2 6514211 6515026
HMEL016573g1 chr12 4085824 4086081
HMEL034418g1 chr18 10748701 10750590
HMEL016572g1 chr12 4086680 4088038
HMEL037070g1 chr6 7604850 7605602
HMEL034419g1 chr18 10751505 10751810
HMEL013166g1 chr19 4330910 4340577
HMEL030471g1 chr9 7401253 7401763
HMEL015776g1 chr6 7606613 7616236
HMEL002341g1 chr2 6519878 6522603
HMEL034420g1 chr18 10754269 10761427
HMEL030472g1 chr9 7403515 7406413
HMEL009091g1 chr10 15636352 15646164
HMEL015696g2 chr11 6672985 6681088
HMEL035193g1 chr20 7404404 7404670
HMEL016571g1 chr12 4096437 4106293
HMEL012452g1 chr1 9961731 9964700
HMEL034421g1 chr18 10761688 10765890
HMEL035194g1 chr20 7408455 7409403
HMEL015891g1 chr7 4320961 4324016
HMEL037071g1 chr6 7616974 7626919
HMEL035195g1 chr20 7409507 7410311
HMEL030473g1 chr9 7412437 7413145
HMEL012453g1 chr1 9965744 9969111
HMEL030474g1 chr9 7413588 7414642
HMEL030475g1 chr9 7414902 7416692
HMEL033358g1 chr2 6532075 6532386
HMEL034644g1 chr19 4345478 4345909
HMEL015891g2 chr7 4325619 4330654
HMEL030911g1 chr10 15648196 15650904
HMEL009240g1 chr2 6535468 6537642
HMEL030476g1 chr9 7418902 7421023
HMEL013165g1 chr19 4349466 4353358
HMEL012454g1 chr1 9971658 9972830
HMEL004807g1 chr17 7007726 7021112
HMEL031401g1 chr12 4109126 4110570
HMEL009240g2 chr2 6538324 6539426
HMEL012455g1 chr1 9974096 9986641
HMEL030477g1 chr9 7421713 7422258
HMEL013747g1 chr7 4331502 4365993
HMEL016570g1 chr12 4111025 4111501
HMEL030478g1 chr9 7423591 7424010
HMEL016570g2 chr12 4112358 4114652
HMEL013164g1 chr19 4355903 4361308
HMEL037072g1 chr6 7630698 7631386
HMEL016570g3 chr12 4114992 4118218
HMEL009240g3 chr2 6543926 6547014
HMEL035196g1 chr20 7426337 7427353
HMEL006067g1 chr18 10780949 10788255
HMEL016570g4 chr12 4118312 4118794
HMEL034645g1 chr19 4362976 4363365
HMEL030479g1 chr9 7433474 7434037
HMEL034646g1 chr19 4363801 4388085
HMEL035197g1 chr20 7431176 7444207
HMEL004809g1 chr17 7022233 7022869
HMEL033359g1 chr2 6552242 6555433
HMEL015696g3 chr11 6701774 6702103
HMEL004810g1 chr17 7024963 7031749
HMEL012456g1 chr1 9990194 9993398
HMEL033360g1 chr2 6557096 6558759
HMEL033361g1 chr2 6558773 6559228
HMEL030480g1 chr9 7441744 7442368
HMEL033362g1 chr2 6559986 6562189
HMEL037073g1 chr6 7648714 7674464
HMEL031402g1 chr12 4132968 4133417
HMEL009236g1 chr2 6563122 6565341
HMEL033867g1 chr17 7033803 7047040
HMEL004422g1 chr9 7448350 7455551
HMEL006068g1 chr18 10800131 10808029
HMEL009236g2 chr2 6567845 6569192
HMEL007700g1 chr20 7448571 7453714
HMEL004423g1 chr9 7456263 7462895
HMEL007699g1 chr20 7454542 7455064
HMEL009236g3 chr2 6574884 6576925
HMEL007698g1 chr20 7455995 7467319
HMEL037448g1 chr7 4369354 4372730
HMEL034647g1 chr19 4392572 4396559
HMEL014689g1 chr11 6729085 6757311
HMEL021650g1 chr17 7050417 7054997
HMEL009236g4 chr2 6581169 6587910
HMEL012457g1 chr1 10016416 10027822
HMEL013750g1 chr7 4373431 4375179
HMEL030673g1 chr10 5663171 5663515
HMEL013751g1 chr7 4375288 4376643
HMEL013160g1 chr19 4398908 4404638
HMEL033868g1 chr17 7056239 7057177
HMEL013752g1 chr7 4380258 4382659
HMEL033869g1 chr17 7058512 7059771
HMEL033870g1 chr17 7060039 7067226
HMEL009236g5 chr2 6591426 6592232
HMEL007697g1 chr20 7471739 7474274
HMEL016568g1 chr12 4162888 4163912
HMEL014689g2 chr11 6741897 6742262
HMEL013752g2 chr7 4384804 4388418
HMEL009253g1 chr9 7475874 7484431
HMEL037074g1 chr6 7681932 7685949
HMEL009236g6 chr2 6594549 6596201
HMEL007696g1 chr20 7476168 7477094
HMEL013159g1 chr19 4409487 4414901
HMEL013753g1 chr7 4389938 4390467
HMEL013753g2 chr7 4390566 4394373
HMEL037075g1 chr6 7686644 7705402
HMEL007695g1 chr20 7479746 7483871
HMEL009236g7 chr2 6600566 6608773
HMEL030674g1 chr10 5682253 5683017
HMEL013753g3 chr7 4394675 4399203
HMEL013158g1 chr19 4416393 4420627
HMEL009254g1 chr9 7487970 7489265
HMEL030238g1 chr1 10041830 10045595
HMEL030912g1 chr10 15720191 15722669
HMEL009255g1 chr9 7490462 7491533
HMEL009256g1 chr9 7492110 7492999
HMEL031140g1 chr11 6760047 6760355
HMEL009257g1 chr9 7494144 7495427
HMEL009236g8 chr2 6611326 6613291
HMEL035198g1 chr20 7492637 7495324
HMEL035199g1 chr20 7496405 7500060
HMEL030239g1 chr1 10051681 10058586
HMEL009258g1 chr9 7500334 7518519
HMEL034648g1 chr19 4430665 4434874
HMEL037076g1 chr6 7706000 7715001
HMEL002947g1 chr17 7093620 7094462
HMEL033363g1 chr2 6623571 6624235
HMEL030913g1 chr10 15738664 15741911
HMEL002947g2 chr17 7097213 7097476
HMEL009234g1 chr2 6627316 6627745
HMEL037077g1 chr6 7716374 7717376
HMEL006069g1 chr18 10863293 10874645
HMEL012460g1 chr1 10064999 10065823
HMEL005212g1 chr11 6779466 6789349
HMEL012460g2 chr1 10066687 10071059
HMEL009233g1 chr2 6631568 6632365
HMEL030914g1 chr10 15746513 15746824
HMEL030915g1 chr10 15747194 15749334
HMEL030916g1 chr10 15749525 15749815
HMEL009259g1 chr9 7519556 7523025
HMEL012461g1 chr1 10072077 10073086
HMEL022287g1 chr6 7727357 7727849
HMEL012462g1 chr1 10075249 10075944
HMEL033364g1 chr2 6640910 6641849
HMEL031141g1 chr11 6790780 6793781
HMEL012463g1 chr1 10076738 10081698
HMEL033365g1 chr2 6642128 6642475
HMEL009088g1 chr10 15755246 15768386
HMEL030917g1 chr10 15755359 15758008
HMEL013156g1 chr19 4456173 4466348
HMEL033366g1 chr2 6645113 6645442
HMEL030481g1 chr9 7527995 7528475
HMEL006070g1 chr18 10879782 10887458
HMEL033367g1 chr2 6647522 6647860
HMEL016567g1 chr12 4219086 4233122
HMEL035200g1 chr20 7529745 7531320
HMEL012464g1 chr1 10085416 10089789
HMEL031142g1 chr11 6802843 6804087
HMEL030240g1 chr1 10090419 10124518
HMEL009232g1 chr2 6656467 6669330
HMEL011864g1 chr11 6806303 6813447
HMEL033871g1 chr17 7128978 7129301
HMEL009087g1 chr10 15771613 15780071
HMEL034649g1 chr19 4474992 4477777
HMEL022287g2 chr6 7750607 7751388
HMEL009261g1 chr9 7547280 7549791
HMEL016567g2 chr12 4237866 4240570
HMEL009086g1 chr10 15780444 15781838
HMEL011863g1 chr11 6817030 6818469
HMEL006071g1 chr18 10901832 10930686
HMEL017775g1 chr17 7138508 7139871
HMEL015385g1 chr10 5749977 5782354
HMEL009261g2 chr9 7551672 7552007
HMEL009261g3 chr9 7552106 7552711
HMEL009085g1 chr10 15782556 15794983
HMEL017774g1 chr17 7140224 7142953
HMEL009261g4 chr9 7553439 7562947
HMEL033368g1 chr2 6670644 6672311
HMEL017773g1 chr17 7143582 7145849
HMEL031403g1 chr12 4246678 4269128
HMEL014028g1 chr2 6675950 6684648
HMEL017773g2 chr17 7146441 7148663
HMEL037078g1 chr6 7763977 7766784
HMEL035201g1 chr20 7556601 7557456
HMEL037079g1 chr6 7768035 7770524
HMEL033872g1 chr17 7151735 7174767
HMEL037080g1 chr6 7770631 7774070
HMEL037449g1 chr7 4477615 4484113
HMEL037081g1 chr6 7775002 7787271
HMEL031143g1 chr11 6841066 6841344
HMEL009083g1 chr10 15809809 15825846
HMEL033369g1 chr2 6700043 6703418
HMEL016067g1 chr6 7788273 7792359
HMEL013154g1 chr19 4513836 4555597
HMEL031404g1 chr12 4272441 4280725
HMEL030241g1 chr1 10139503 10139784
HMEL035202g1 chr20 7584716 7585929
HMEL037082g1 chr6 7792863 7796227
HMEL017770g1 chr17 7175847 7180876
HMEL034422g1 chr18 10941078 10947939
HMEL037083g1 chr6 7796427 7804870
HMEL031405g1 chr12 4281240 4289924
HMEL009262g1 chr9 7594733 7597715
HMEL017769g1 chr17 7182797 7187192
HMEL030242g1 chr1 10150715 10151855
HMEL009262g2 chr9 7599536 7600356
HMEL016069g1 chr6 7805269 7806069
HMEL009082g1 chr10 15831329 15845296
HMEL015388g1 chr10 5800135 5802344
HMEL017768g1 chr17 7189215 7193086
HMEL016070g1 chr6 7806872 7808789
HMEL034423g1 chr18 10955867 10956759
HMEL016561g1 chr12 4293421 4313599
HMEL030482g1 chr9 7605455 7625261
HMEL035203g1 chr20 7603294 7603945
HMEL035204g1 chr20 7604239 7606686
HMEL015563g1 chr18 10958158 10976688
HMEL033873g1 chr17 7195536 7196582
HMEL033874g1 chr17 7198397 7199355
